Datum,Temperatur (°C),Feuchtigkeit (°C),Druck (hPa),RSSI (dBm),Spannung (V),Beschleunigung X (g),Beschleunigung Y (g),Beschleunigung Z (g),Bewegungszähler (Bewegungen),TX-Leistung (dBm),Messsequenznummer
2026-01-22 08:28:14,22.34,34,,,3.146,0.452,-0.944,-0.02,132,4,32249
2026-01-22 08:28:17,22.35,34.01,,,3.146,0.448,-0.948,-0.02,132,4,32250
2026-01-22 08:28:19,22.36,34.03,,,3.146,0.448,-0.944,-0.02,132,4,32251
2026-01-22 08:28:22,22.39,34.03,,,3.146,0.448,-0.944,-0.024,132,4,32252
2026-01-22 08:28:24,22.4,34.02,,,3.146,0.452,-0.948,-0.02,132,4,32253
2026-01-22 08:28:27,22.42,34.01,,,3.146,0.448,-0.944,-0.024,132,4,32254
2026-01-22 08:28:30,22.45,34.04,,,3.146,0.448,-0.944,-0.02,132,4,32255
2026-01-22 08:28:33,22.46,34.01,,,3.146,0.444,-0.94,-0.02,132,4,32256
2026-01-22 08:28:35,22.48,34.02,,,3.146,0.44,-0.944,-0.016,132,4,32257
2026-01-22 08:28:38,22.48,34.02,,,3.146,0.448,-0.944,-0.02,132,4,32258
2026-01-22 08:28:40,22.5,34.03,,,3.146,0.452,-0.948,-0.024,132,4,32259
2026-01-22 08:28:43,22.5,34,,,3.146,0.448,-0.952,-0.032,132,4,32260
2026-01-22 08:29:06,22.69,34.04,,,3.136,0.448,-0.948,-0.032,132,4,32269
2026-01-22 08:29:08,22.69,34.04,,,3.136,0.444,-0.94,-0.016,132,4,32270
2026-01-22 08:29:11,22.71,34,,,3.136,0.448,-0.944,-0.028,132,4,32271
2026-01-22 08:29:13,22.72,34.03,,,3.136,0.448,-0.944,-0.016,132,4,32272
2026-01-22 08:29:16,22.74,34.01,,,3.136,0.444,-0.944,-0.02,132,4,32273
2026-01-22 08:29:18,22.75,34.03,,,3.136,0.448,-0.94,-0.016,132,4,32274
2026-01-22 08:29:21,22.79,34.03,,,3.136,0.452,-0.944,-0.016,132,4,32275
2026-01-22 08:29:24,22.81,34.03,,,3.136,0.444,-0.944,-0.032,132,4,32276
2026-01-22 08:29:26,22.83,34.03,,,3.136,0.444,-0.94,-0.012,132,4,32277
2026-01-22 08:29:29,22.84,34.04,,,3.136,0.444,-0.948,-0.016,132,4,32278
2026-01-22 08:29:31,22.86,34.03,,,3.136,0.448,-0.948,-0.02,132,4,32279
2026-01-22 08:29:34,22.88,34.05,,,3.136,0.444,-0.944,-0.012,132,4,32280
2026-01-22 08:29:37,22.89,34.05,,,3.136,0.444,-0.944,-0.02,132,4,32281
2026-01-22 08:29:39,22.9,34.03,,,3.136,0.452,-0.952,-0.012,132,4,32282
2026-01-22 08:29:42,22.92,34.04,,,3.136,0.448,-0.944,-0.024,132,4,32283
2026-01-22 08:30:33,23.3,34.03,,,3.129,0.44,-0.944,-0.016,132,4,32303
2026-01-22 08:30:35,23.32,34.02,,,3.129,0.448,-0.94,-0.008,132,4,32304
2026-01-22 08:30:38,23.32,34.04,,,3.129,0.452,-0.94,-0.016,132,4,32305
2026-01-22 08:30:41,23.35,34,,,3.129,0.448,-0.944,-0.024,132,4,32306
2026-01-22 08:30:44,23.37,34.02,,,3.129,0.444,-0.944,-0.024,132,4,32307
2026-01-22 08:30:46,23.4,34.03,,,3.129,0.452,-0.944,-0.02,132,4,32308
2026-01-22 08:30:49,23.4,34.01,,,3.129,0.452,-0.944,-0.024,132,4,32309
2026-01-22 08:30:51,23.44,34.03,,,3.129,0.136,-1.12,-0.004,133,4,32310
2026-01-22 08:30:54,23.45,33.99,,,3.129,-1.132,-0.168,-0.016,133,4,32311
2026-01-22 08:30:56,23.47,34.01,,,3.129,0.708,0.764,-0.032,133,4,32312
2026-01-22 08:30:59,23.49,34.01,,,3.083,0.892,-0.516,-0.04,133,4,32313
2026-01-22 08:31:01,23.51,34,,,3.083,0.952,0.324,-0.044,134,4,32314
2026-01-22 08:31:04,23.53,34.01,,,3.083,0.98,0.344,-0.052,135,4,32315
2026-01-22 08:31:07,23.55,33.99,,,3.083,0.984,0.336,-0.052,135,4,32316
2026-01-22 08:31:09,23.57,33.98,,,3.083,0.644,-0.816,-0.024,136,4,32317
2026-01-22 08:31:12,23.58,33.99,,,3.083,0.696,-0.764,-0.056,136,4,32318
2026-01-22 08:31:42,23.82,33.99,,,3.083,0.708,-0.772,-0.032,140,4,32330
2026-01-22 08:31:45,23.84,33.99,,,3.083,0.712,-0.772,-0.036,140,4,32331
2026-01-22 08:31:48,23.85,33.99,,,3.083,0.712,-0.768,-0.04,140,4,32332
2026-01-22 08:31:50,23.89,33.98,,,3.083,0.712,-0.772,-0.036,140,4,32333
2026-01-22 08:31:53,23.9,33.99,,,3.083,0.704,-0.768,-0.04,140,4,32334
2026-01-22 08:31:56,23.94,34,,,3.083,0.708,-0.772,-0.032,140,4,32335
2026-01-22 08:31:58,23.96,33.99,,,3.125,0.712,-0.768,-0.032,140,4,32336
2026-01-22 08:32:01,23.97,33.99,,,3.125,0.704,-0.768,-0.036,140,4,32337
2026-01-22 08:33:05,24.48,33.9,,,3.143,0.712,-0.772,-0.036,140,4,32362
2026-01-22 08:35:31,25.69,33.67,,,3.097,0.708,-0.768,-0.036,140,4,32419
2026-01-22 08:35:34,25.71,33.67,,,3.097,0.712,-0.772,-0.028,140,4,32420
2026-01-22 08:35:36,25.73,33.64,,,3.097,0.712,-0.768,-0.032,140,4,32421
2026-01-22 08:35:39,25.74,33.65,,,3.097,0.708,-0.776,-0.036,140,4,32422
2026-01-22 08:35:41,25.78,33.67,,,3.097,0.708,-0.768,-0.028,140,4,32423
2026-01-22 08:35:44,25.78,33.67,,,3.097,0.708,-0.768,-0.036,140,4,32424
2026-01-22 08:35:47,25.82,33.66,,,3.097,0.708,-0.772,-0.04,140,4,32425
2026-01-22 08:35:49,25.84,33.65,,,3.097,0.708,-0.772,-0.032,140,4,32426
2026-01-22 08:35:52,25.86,33.63,,,3.097,0.712,-0.768,-0.04,140,4,32427
2026-01-22 08:35:54,25.88,33.65,,,3.097,0.704,-0.768,-0.028,140,4,32428
2026-01-22 08:35:57,25.9,33.64,,,3.097,0.704,-0.772,-0.032,140,4,32429
2026-01-22 08:35:59,25.92,33.64,,,3.097,0.708,-0.776,-0.032,140,4,32430
2026-01-22 08:36:02,25.93,33.61,,,3.097,0.704,-0.772,-0.04,140,4,32431
2026-01-22 08:36:04,25.96,33.6,,,3.097,0.712,-0.772,-0.04,140,4,32432
2026-01-22 08:36:07,25.99,33.59,,,3.097,0.712,-0.764,-0.04,140,4,32433
2026-01-22 08:36:10,26.01,33.59,,,3.097,0.704,-0.768,-0.032,140,4,32434
2026-01-22 08:36:13,26.04,33.59,,,3.097,0.708,-0.772,-0.032,140,4,32435
2026-01-22 08:36:15,26.05,33.59,,,3.097,0.704,-0.768,-0.04,140,4,32436
2026-01-22 08:38:18,27.1,33.31,,,3.108,0.708,-0.772,-0.036,140,4,32484
2026-01-22 08:38:21,27.11,33.3,,,3.108,0.712,-0.772,-0.04,140,4,32485
2026-01-22 08:38:24,27.14,33.31,,,3.108,0.716,-0.772,-0.036,140,4,32486
2026-01-22 08:38:26,27.14,33.29,,,3.108,0.712,-0.772,-0.036,140,4,32487
2026-01-22 08:38:29,27.19,33.26,,,3.108,0.712,-0.772,-0.036,140,4,32488
2026-01-22 08:38:31,27.2,33.3,,,3.108,0.708,-0.772,-0.04,140,4,32489
2026-01-22 08:38:34,27.21,33.27,,,3.108,0.708,-0.776,-0.032,140,4,32490
2026-01-22 08:43:34,29.73,32.45,,,3.104,0.716,-0.772,-0.036,140,4,32607
2026-01-22 08:46:29,31.12,31.96,,,3.164,0.712,-0.78,-0.032,140,4,32675
2026-01-22 08:46:32,31.12,31.93,,,3.164,0.712,-0.784,-0.032,140,4,32676
2026-01-22 08:46:34,31.14,31.93,,,3.164,0.708,-0.776,-0.032,140,4,32677
2026-01-22 08:46:37,31.16,31.89,,,3.164,0.712,-0.788,-0.036,140,4,32678
2026-01-22 08:46:39,31.2,31.91,,,3.164,0.716,-0.78,-0.032,140,4,32679
2026-01-22 08:46:42,31.2,31.87,,,3.164,0.708,-0.776,-0.036,140,4,32680
2026-01-22 08:46:44,31.24,31.88,,,3.164,0.712,-0.776,-0.036,140,4,32681
2026-01-22 08:46:47,31.24,31.87,,,3.164,0.708,-0.776,-0.036,140,4,32682
2026-01-22 08:46:50,31.27,31.87,,,3.164,0.712,-0.78,-0.032,140,4,32683
2026-01-22 08:46:52,31.29,31.86,,,3.164,0.716,-0.776,-0.036,140,4,32684
2026-01-22 08:46:55,31.31,31.89,,,3.164,0.708,-0.776,-0.032,140,4,32685
2026-01-22 08:46:57,31.31,31.85,,,3.164,0.708,-0.78,-0.036,140,4,32686
2026-01-22 08:47:00,31.34,31.86,,,3.164,0.708,-0.772,-0.04,140,4,32687
2026-01-22 08:47:02,31.35,31.82,,,3.164,0.708,-0.78,-0.04,140,4,32688
2026-01-22 08:47:05,31.38,31.81,,,3.154,0.708,-0.776,-0.032,140,4,32689
2026-01-22 08:47:08,31.39,31.77,,,3.154,0.716,-0.776,-0.028,140,4,32690
2026-01-22 08:47:10,31.41,31.8,,,3.154,0.704,-0.78,-0.024,140,4,32691
2026-01-22 08:47:13,31.44,31.79,,,3.154,0.712,-0.78,-0.036,140,4,32692
2026-01-22 08:47:16,31.45,31.77,,,3.154,0.712,-0.776,-0.04,140,4,32693
2026-01-22 08:47:18,31.48,31.76,,,3.154,0.708,-0.78,-0.036,140,4,32694
2026-01-22 08:47:21,31.48,31.76,,,3.154,0.716,-0.78,-0.036,140,4,32695
2026-01-22 08:47:24,31.51,31.74,,,3.154,0.704,-0.776,-0.036,140,4,32696
2026-01-22 08:47:26,31.53,31.75,,,3.154,0.712,-0.776,-0.04,140,4,32697
2026-01-22 08:47:28,31.53,31.74,,,3.154,0.716,-0.776,-0.028,140,4,32698
2026-01-22 08:47:31,31.57,31.71,,,3.154,0.716,-0.776,-0.032,140,4,32699
2026-01-22 08:47:33,31.6,31.72,,,3.154,0.712,-0.772,-0.04,140,4,32700
2026-01-22 08:52:34,33.44,30.95,,,3.122,0.712,-0.788,-0.04,140,4,32817
2026-01-22 08:53:41,33.82,30.78,,,3.125,0.716,-0.78,-0.036,140,4,32843
2026-01-22 08:53:44,33.82,30.76,,,3.125,0.712,-0.788,-0.032,140,4,32844
2026-01-22 08:53:46,33.84,30.76,,,3.125,0.712,-0.784,-0.04,140,4,32845
2026-01-22 08:53:49,33.86,30.74,,,3.125,0.712,-0.788,-0.036,140,4,32846
2026-01-22 08:53:51,33.86,30.76,,,3.125,0.712,-0.784,-0.032,140,4,32847
2026-01-22 08:53:54,33.88,30.73,,,3.125,0.704,-0.784,-0.032,140,4,32848
2026-01-22 08:53:56,33.9,30.73,,,3.125,0.708,-0.784,-0.036,140,4,32849
2026-01-22 08:53:59,33.92,30.7,,,3.125,0.712,-0.784,-0.036,140,4,32850
2026-01-22 08:54:02,33.94,30.73,,,3.125,0.712,-0.788,-0.028,140,4,32851
2026-01-22 08:54:04,33.94,30.71,,,3.125,0.716,-0.78,-0.04,140,4,32852
2026-01-22 08:54:07,33.95,30.71,,,3.129,0.708,-0.784,-0.04,140,4,32853
2026-01-22 08:54:09,33.96,30.71,,,3.129,0.704,-0.78,-0.04,140,4,32854
2026-01-22 08:54:12,33.97,30.68,,,3.129,0.712,-0.784,-0.036,140,4,32855
2026-01-22 08:54:14,33.97,30.7,,,3.129,0.708,-0.788,-0.028,140,4,32856
2026-01-22 08:54:17,33.99,30.68,,,3.129,0.708,-0.788,-0.032,140,4,32857
2026-01-22 08:54:19,34.01,30.67,,,3.129,0.716,-0.784,-0.028,140,4,32858
2026-01-22 08:54:22,34.03,30.67,,,3.129,0.716,-0.788,-0.032,140,4,32859
2026-01-22 08:54:24,34.03,30.66,,,3.129,0.712,-0.784,-0.032,140,4,32860
2026-01-22 08:55:08,34.24,30.57,,,3.125,0.564,-0.896,-0.032,144,4,32877
2026-01-22 08:55:11,34.27,30.58,,,3.125,0.56,-0.896,-0.02,144,4,32878
2026-01-22 08:55:13,34.28,30.6,,,3.125,0.556,-0.9,-0.032,144,4,32879
2026-01-22 08:55:16,34.29,30.58,,,3.125,0.564,-0.896,-0.024,144,4,32880
2026-01-22 08:58:49,35.33,30.16,,,3.146,0.56,-0.9,-0.028,144,4,32963
2026-01-22 08:58:52,35.35,30.14,,,3.146,0.564,-0.9,-0.032,144,4,32964
2026-01-22 08:58:54,35.34,30.13,,,3.146,0.568,-0.904,-0.028,144,4,32965
2026-01-22 08:58:57,35.35,30.14,,,3.146,0.568,-0.908,-0.036,144,4,32966
2026-01-22 08:58:59,35.37,30.13,,,3.146,0.556,-0.896,-0.028,144,4,32967
2026-01-22 08:59:02,35.39,30.13,,,3.146,0.564,-0.9,-0.036,144,4,32968
2026-01-22 08:59:04,35.4,30.1,,,3.146,0.56,-0.896,-0.028,144,4,32969
2026-01-22 08:59:07,35.41,30.12,,,3.161,0.564,-0.9,-0.028,144,4,32970
2026-01-22 08:59:10,35.41,30.1,,,3.161,0.568,-0.896,-0.036,144,4,32971
2026-01-22 08:59:13,35.42,30.09,,,3.161,0.56,-0.9,-0.04,144,4,32972
2026-01-22 08:59:15,35.44,30.06,,,3.161,0.564,-0.904,-0.024,144,4,32973
2026-01-22 08:59:18,35.46,30.08,,,3.161,0.56,-0.904,-0.036,144,4,32974
2026-01-22 08:59:20,35.47,30.06,,,3.161,0.56,-0.9,-0.024,144,4,32975
2026-01-22 08:59:23,35.48,30.08,,,3.161,0.564,-0.892,-0.028,144,4,32976
2026-01-22 08:59:25,35.49,30.09,,,3.161,0.568,-0.9,-0.028,144,4,32977
2026-01-22 08:59:28,35.5,30.05,,,3.161,0.56,-0.896,-0.032,144,4,32978
2026-01-22 08:59:30,35.51,30.06,,,3.161,0.56,-0.9,-0.036,144,4,32979
2026-01-22 08:59:33,35.53,30.08,,,3.161,0.564,-0.904,-0.032,144,4,32980
2026-01-22 08:59:36,35.53,30.04,,,3.161,0.564,-0.892,-0.024,144,4,32981
2026-01-22 08:59:38,35.53,30,,,3.161,0.564,-0.9,-0.04,144,4,32982
2026-01-22 08:59:41,35.55,30.05,,,3.161,0.564,-0.9,-0.028,144,4,32983
2026-01-22 09:01:10,35.88,29.93,,,3.136,0.548,-0.916,-0.032,147,4,33018
2026-01-22 09:01:13,35.89,29.89,,,3.136,0.54,-0.912,-0.036,147,4,33019
2026-01-22 09:01:16,35.89,29.89,,,3.136,0.544,-0.912,-0.028,147,4,33020
2026-01-22 09:01:18,35.9,29.88,,,3.136,0.548,-0.904,-0.024,147,4,33021
2026-01-22 09:05:17,36.76,29.55,,,3.164,0.536,-0.92,-0.032,147,4,33114
2026-01-22 09:07:16,37.12,29.38,,,3.161,0.54,-0.92,-0.032,147,4,33160
2026-01-22 09:07:18,37.11,29.4,,,3.161,0.54,-0.916,-0.04,147,4,33161
2026-01-22 09:07:21,37.14,29.4,,,3.161,0.536,-0.92,-0.032,147,4,33162
2026-01-22 09:07:23,37.14,29.43,,,3.161,0.536,-0.916,-0.032,147,4,33163
2026-01-22 09:07:26,37.14,29.41,,,3.161,0.544,-0.92,-0.032,147,4,33164
2026-01-22 09:07:28,37.14,29.39,,,3.161,0.54,-0.916,-0.04,147,4,33165
2026-01-22 09:07:31,37.15,29.38,,,3.161,0.544,-0.92,-0.032,147,4,33166
2026-01-22 09:07:33,37.16,29.38,,,3.161,0.54,-0.916,-0.036,147,4,33167
2026-01-22 09:07:36,37.17,29.38,,,3.161,0.54,-0.916,-0.032,147,4,33168
2026-01-22 09:12:24,37.92,29.08,,,3.136,0.548,-0.908,-0.028,148,4,33280
2026-01-22 09:12:27,37.9,29.09,,,3.136,0.548,-0.912,-0.036,148,4,33281
2026-01-22 09:12:29,37.94,29.1,,,3.136,0.548,-0.916,-0.04,148,4,33282
2026-01-22 09:12:32,37.94,29.07,,,3.136,0.556,-0.912,-0.024,148,4,33283
2026-01-22 09:12:34,37.94,29.07,,,3.136,0.544,-0.912,-0.028,148,4,33284
2026-01-22 09:12:37,37.95,29.08,,,3.136,0.552,-0.912,-0.036,148,4,33285
2026-01-22 09:12:39,37.97,29.07,,,3.136,0.556,-0.916,-0.028,148,4,33286
2026-01-22 09:12:42,37.95,29.07,,,3.136,0.548,-0.912,-0.032,148,4,33287
2026-01-22 09:12:45,37.96,29.07,,,3.136,0.544,-0.912,-0.028,148,4,33288
2026-01-22 09:12:47,37.97,29.1,,,3.136,0.544,-0.916,-0.028,148,4,33289
2026-01-22 09:17:49,38.57,28.85,,,3.168,0.552,-0.916,-0.036,148,4,33406
2026-01-22 09:19:36,38.74,28.8,,,3.164,0.552,-0.916,-0.032,148,4,33448
2026-01-22 09:19:38,38.76,28.82,,,3.164,0.548,-0.92,-0.032,148,4,33449
2026-01-22 09:19:41,38.75,28.82,,,3.164,0.544,-0.912,-0.032,148,4,33450
2026-01-22 09:19:43,38.77,28.82,,,3.164,0.556,-0.916,-0.032,148,4,33451
2026-01-22 09:19:46,38.76,28.82,,,3.164,0.548,-0.908,-0.04,148,4,33452
2026-01-22 09:19:48,38.78,28.82,,,3.164,0.552,-0.916,-0.036,148,4,33453
2026-01-22 09:19:51,38.76,28.8,,,3.164,0.556,-0.92,-0.036,148,4,33454
2026-01-22 09:19:53,38.77,28.8,,,3.164,0.552,-0.916,-0.04,148,4,33455
2026-01-22 09:19:56,38.78,28.8,,,3.164,0.544,-0.912,-0.028,148,4,33456
2026-01-22 09:19:59,38.78,28.8,,,3.164,0.544,-0.912,-0.032,148,4,33457
2026-01-22 09:20:02,38.79,28.79,,,3.164,0.552,-0.912,-0.032,148,4,33458
2026-01-22 09:20:05,38.79,28.81,,,3.164,0.548,-0.916,-0.032,148,4,33459
2026-01-22 09:20:07,38.79,28.81,,,3.164,0.548,-0.916,-0.036,148,4,33460
2026-01-22 09:20:09,38.79,28.81,,,3.164,0.552,-0.908,-0.036,148,4,33461
2026-01-22 09:20:12,38.82,28.79,,,3.164,0.552,-0.916,-0.04,148,4,33462
2026-01-22 09:20:14,38.82,28.79,,,3.161,0.552,-0.916,-0.036,148,4,33463
2026-01-22 09:25:15,39.24,28.69,,,3.143,0.548,-0.916,-0.028,148,4,33580
2026-01-22 09:28:52,39.47,28.59,,,3.132,0.548,-0.92,-0.036,148,4,33664
2026-01-22 09:28:54,39.48,28.61,,,3.132,0.548,-0.912,-0.04,148,4,33665
2026-01-22 09:28:56,39.48,28.59,,,3.132,0.54,-0.92,-0.032,148,4,33666
2026-01-22 09:28:59,39.48,28.61,,,3.132,0.552,-0.92,-0.036,148,4,33667
2026-01-22 09:29:02,39.48,28.56,,,3.132,0.548,-0.924,-0.032,148,4,33668
2026-01-22 09:29:04,39.49,28.61,,,3.132,0.552,-0.912,-0.032,148,4,33669
2026-01-22 09:29:06,39.48,28.61,,,3.132,0.54,-0.924,-0.036,148,4,33670
2026-01-22 09:29:09,39.47,28.6,,,3.132,0.548,-0.916,-0.036,148,4,33671
2026-01-22 09:29:11,39.49,28.61,,,3.132,0.548,-0.924,-0.044,148,4,33672
2026-01-22 09:29:14,39.49,28.6,,,3.132,0.544,-0.916,-0.04,148,4,33673
2026-01-22 09:29:17,39.48,28.58,,,3.143,0.548,-0.92,-0.036,148,4,33674
2026-01-22 09:29:19,39.49,28.63,,,3.143,0.544,-0.916,-0.032,148,4,33675
2026-01-22 09:29:22,39.49,28.62,,,3.143,0.548,-0.912,-0.032,148,4,33676
2026-01-22 09:29:24,39.5,28.62,,,3.143,0.556,-0.92,-0.036,148,4,33677
2026-01-22 09:29:27,39.51,28.59,,,3.143,0.548,-0.924,-0.036,148,4,33678
2026-01-22 09:29:29,39.5,28.62,,,3.143,0.544,-0.916,-0.036,148,4,33679
2026-01-22 09:29:32,39.49,28.61,,,3.143,0.548,-0.924,-0.04,148,4,33680
2026-01-22 09:31:15,39.6,28.59,,,3.171,0.548,-0.916,-0.032,148,4,33720
2026-01-22 09:31:17,39.62,28.6,,,3.185,0.548,-0.916,-0.036,148,4,33721
2026-01-22 09:31:20,39.6,28.61,,,3.185,0.548,-0.92,-0.04,148,4,33722
2026-01-22 09:31:22,39.6,28.63,,,3.185,0.548,-0.916,-0.036,148,4,33723
2026-01-22 09:31:25,39.63,28.61,,,3.185,0.548,-0.924,-0.036,148,4,33724
2026-01-22 09:31:28,39.62,28.59,,,3.185,0.548,-0.92,-0.036,148,4,33725
2026-01-22 09:31:30,39.61,28.61,,,3.185,0.552,-0.92,-0.036,148,4,33726
2026-01-22 09:31:33,39.62,28.61,,,3.185,0.548,-0.916,-0.04,148,4,33727
2026-01-22 09:36:05,39.85,28.56,,,3.136,0.584,-0.896,-0.036,153,4,33833
2026-01-22 09:36:08,39.85,28.55,,,3.136,0.584,-0.896,-0.044,153,4,33834
2026-01-22 09:36:10,39.85,28.55,,,3.136,0.584,-0.896,-0.04,153,4,33835
2026-01-22 09:36:13,39.85,28.59,,,3.136,0.58,-0.892,-0.028,153,4,33836
2026-01-22 09:36:15,39.85,28.55,,,3.136,0.588,-0.9,-0.032,153,4,33837
2026-01-22 09:36:18,39.86,28.54,,,3.136,0.584,-0.904,-0.032,153,4,33838
2026-01-22 09:40:02,39.99,28.53,,,3.171,0.58,-0.904,-0.044,154,4,33925
2026-01-22 09:40:04,39.99,28.52,,,3.171,0.588,-0.892,-0.04,154,4,33926
2026-01-22 09:40:07,39.99,28.52,,,3.171,0.584,-0.9,-0.044,154,4,33927
2026-01-22 09:45:07,39.75,28.57,,,3.164,0.58,-0.892,-0.044,154,4,34044
2026-01-22 09:50:08,39.11,28.79,,,3.139,0.58,-0.9,-0.04,154,4,34161
2026-01-22 09:50:39,39.03,28.85,,,3.136,0.58,-0.896,-0.044,154,4,34173
2026-01-22 09:50:41,39.03,28.86,,,3.136,0.584,-0.9,-0.04,154,4,34174
2026-01-22 09:50:44,39.02,28.86,,,3.136,0.576,-0.904,-0.044,154,4,34175
2026-01-22 09:50:47,39.03,28.84,,,3.136,0.584,-0.896,-0.036,154,4,34176
2026-01-22 09:50:49,39.01,28.86,,,3.136,0.58,-0.896,-0.044,154,4,34177
2026-01-22 09:50:52,39,28.86,,,3.136,0.576,-0.896,-0.044,154,4,34178
2026-01-22 09:50:54,39.02,28.83,,,3.136,0.572,-0.888,-0.044,154,4,34179
2026-01-22 09:50:57,39,28.86,,,3.136,0.572,-0.908,-0.04,154,4,34180
2026-01-22 09:55:57,38.08,29.26,,,3.161,0.576,-0.9,-0.04,154,4,34297
2026-01-22 09:59:36,37.33,29.64,,,3.139,0.58,-0.9,-0.048,154,4,34382
2026-01-22 09:59:39,37.32,29.65,,,3.139,0.576,-0.904,-0.044,154,4,34383
2026-01-22 09:59:41,37.31,29.69,,,3.139,0.58,-0.892,-0.044,154,4,34384
2026-01-22 09:59:44,37.28,29.67,,,3.139,0.576,-0.896,-0.04,154,4,34385
2026-01-22 09:59:46,37.29,29.66,,,3.139,0.576,-0.896,-0.032,154,4,34386
2026-01-22 09:59:49,37.28,29.67,,,3.139,0.576,-0.9,-0.04,154,4,34387
2026-01-22 09:59:52,37.27,29.69,,,3.139,0.572,-0.896,-0.036,154,4,34388
2026-01-22 09:59:54,37.27,29.69,,,3.139,0.572,-0.892,-0.04,154,4,34389
2026-01-22 09:59:57,37.24,29.66,,,3.139,0.564,-0.896,-0.04,154,4,34390
2026-01-22 09:59:59,37.23,29.67,,,3.139,0.568,-0.892,-0.036,154,4,34391
2026-01-22 10:00:02,37.22,29.71,,,3.139,0.576,-0.9,-0.036,154,4,34392
2026-01-22 10:00:04,37.21,29.68,,,3.139,0.576,-0.896,-0.036,154,4,34393
