Datum,Temperatur (°C),Feuchtigkeit (°C),Druck (hPa),RSSI (dBm),Spannung (V),Beschleunigung X (g),Beschleunigung Y (g),Beschleunigung Z (g),Bewegungszähler (Bewegungen),TX-Leistung (dBm),Messsequenznummer
2026-01-22 08:31:47,43.81,20.91,,,3.136,0.9,-0.372,0.376,117,4,32281
2026-01-22 08:31:50,43.95,20.9,,,3.136,0.9,-0.364,0.384,117,4,32282
2026-01-22 08:31:52,44.07,20.85,,,3.136,0.896,-0.368,0.376,117,4,32283
2026-01-22 08:31:55,44.16,20.81,,,3.136,0.9,-0.364,0.36,117,4,32284
2026-01-22 08:31:58,44.28,20.76,,,3.136,0.9,-0.368,0.376,117,4,32285
2026-01-22 08:32:00,44.41,20.71,,,3.136,0.9,-0.368,0.376,117,4,32286
2026-01-22 08:32:03,44.49,20.69,,,3.136,0.9,-0.356,0.368,117,4,32287
2026-01-22 08:33:04,47.11,19.91,,,3.175,0.9,-0.368,0.38,117,4,32311
2026-01-22 08:35:31,52.67,18.36,,,3.157,0.9,-0.36,0.38,117,4,32368
2026-01-22 08:35:33,52.77,18.33,,,3.157,0.904,-0.36,0.372,117,4,32369
2026-01-22 08:35:36,52.88,18.27,,,3.157,0.896,-0.364,0.38,117,4,32370
2026-01-22 08:35:38,52.93,18.26,,,3.157,0.904,-0.368,0.388,117,4,32371
2026-01-22 08:35:41,53.03,18.24,,,3.157,0.904,-0.36,0.38,117,4,32372
2026-01-22 08:35:43,53.13,18.23,,,3.157,0.9,-0.368,0.38,117,4,32373
2026-01-22 08:35:46,53.21,18.2,,,3.157,0.904,-0.36,0.38,117,4,32374
2026-01-22 08:35:49,53.31,18.2,,,3.157,0.9,-0.36,0.38,117,4,32375
2026-01-22 08:35:51,53.35,18.15,,,3.157,0.904,-0.372,0.376,117,4,32376
2026-01-22 08:35:54,53.47,18.14,,,3.157,0.904,-0.368,0.38,117,4,32377
2026-01-22 08:35:56,53.57,18.11,,,3.157,0.904,-0.364,0.38,117,4,32378
2026-01-22 08:35:59,53.64,18.1,,,3.157,0.9,-0.364,0.376,117,4,32379
2026-01-22 08:36:02,53.73,18.08,,,3.157,0.9,-0.364,0.38,117,4,32380
2026-01-22 08:36:04,53.81,18.07,,,3.157,0.904,-0.368,0.384,117,4,32381
2026-01-22 08:36:07,53.89,18.02,,,3.157,0.9,-0.364,0.376,117,4,32382
2026-01-22 08:36:10,53.99,18.01,,,3.157,0.904,-0.364,0.384,117,4,32383
2026-01-22 08:36:12,54.08,18,,,3.129,0.908,-0.364,0.38,117,4,32384
2026-01-22 08:36:15,54.14,17.93,,,3.129,0.904,-0.364,0.372,117,4,32385
2026-01-22 08:38:18,57.92,16.97,,,3.132,0.908,-0.364,0.372,117,4,32433
2026-01-22 08:38:21,57.99,16.98,,,3.132,0.9,-0.368,0.388,117,4,32434
2026-01-22 08:38:23,58.06,16.93,,,3.132,0.896,-0.364,0.38,117,4,32435
2026-01-22 08:38:26,58.13,16.91,,,3.132,0.904,-0.368,0.384,117,4,32436
2026-01-22 08:38:29,58.22,16.9,,,3.132,0.9,-0.36,0.384,117,4,32437
2026-01-22 08:38:31,58.28,16.87,,,3.132,0.908,-0.368,0.388,117,4,32438
2026-01-22 08:38:33,58.35,16.83,,,3.132,0.912,-0.364,0.384,117,4,32439
2026-01-22 08:43:34,65.14,15.22,,,3.129,0.908,-0.364,0.392,117,4,32556
2026-01-22 08:46:29,67.85,14.69,,,3.136,0.9,-0.36,0.4,117,4,32624
2026-01-22 08:46:31,67.89,14.66,,,3.136,0.904,-0.364,0.396,117,4,32625
2026-01-22 08:46:34,67.91,14.65,,,3.136,0.908,-0.368,0.396,117,4,32626
2026-01-22 08:46:36,67.93,14.66,,,3.136,0.908,-0.36,0.396,117,4,32627
2026-01-22 08:46:39,67.96,14.64,,,3.136,0.908,-0.364,0.392,117,4,32628
2026-01-22 08:46:41,67.97,14.59,,,3.136,0.904,-0.364,0.388,117,4,32629
2026-01-22 08:46:44,68.02,14.6,,,3.136,0.904,-0.368,0.392,117,4,32630
2026-01-22 08:46:46,68.04,14.61,,,3.136,0.912,-0.364,0.396,117,4,32631
2026-01-22 08:46:49,68.05,14.59,,,3.136,0.912,-0.36,0.396,117,4,32632
2026-01-22 08:46:52,68.08,14.56,,,3.136,0.908,-0.368,0.396,117,4,32633
2026-01-22 08:46:55,68.11,14.59,,,3.136,0.904,-0.36,0.4,117,4,32634
2026-01-22 08:46:57,68.11,14.58,,,3.136,0.908,-0.364,0.384,117,4,32635
2026-01-22 08:47:00,68.16,14.55,,,3.136,0.908,-0.364,0.392,117,4,32636
2026-01-22 08:47:02,68.19,14.53,,,3.136,0.916,-0.356,0.392,117,4,32637
2026-01-22 08:47:05,68.19,14.51,,,3.136,0.908,-0.364,0.392,117,4,32638
2026-01-22 08:47:07,68.21,14.55,,,3.136,0.908,-0.356,0.392,117,4,32639
2026-01-22 08:47:10,68.24,14.52,,,3.136,0.912,-0.36,0.396,117,4,32640
2026-01-22 08:47:13,68.27,14.5,,,3.136,0.912,-0.36,0.4,117,4,32641
2026-01-22 08:47:15,68.28,14.49,,,3.136,0.908,-0.356,0.392,117,4,32642
2026-01-22 08:47:18,68.29,14.48,,,3.132,0.912,-0.368,0.396,117,4,32643
2026-01-22 08:47:20,68.31,14.5,,,3.132,0.9,-0.36,0.388,117,4,32644
2026-01-22 08:47:23,68.35,14.47,,,3.132,0.908,-0.368,0.4,117,4,32645
2026-01-22 08:47:25,68.35,14.46,,,3.132,0.904,-0.36,0.388,117,4,32646
2026-01-22 08:47:28,68.36,14.46,,,3.132,0.904,-0.368,0.396,117,4,32647
2026-01-22 08:47:30,68.38,14.47,,,3.132,0.908,-0.36,0.396,117,4,32648
2026-01-22 08:47:33,68.41,14.45,,,3.132,0.912,-0.372,0.392,117,4,32649
2026-01-22 08:47:35,68.42,14.44,,,3.132,0.912,-0.356,0.396,117,4,32650
2026-01-22 08:51:11,69.44,14.07,,,3.157,0.904,-0.364,0.4,117,4,32734
2026-01-22 08:53:41,70.04,13.83,,,3.136,0.912,-0.368,0.396,117,4,32792
2026-01-22 08:53:43,70.07,13.88,,,3.136,0.912,-0.36,0.396,117,4,32793
2026-01-22 08:53:46,70.03,13.87,,,3.136,0.912,-0.36,0.4,117,4,32794
2026-01-22 08:53:48,70.05,13.85,,,3.136,0.908,-0.36,0.396,117,4,32795
2026-01-22 08:53:51,70.03,13.85,,,3.136,0.9,-0.368,0.396,117,4,32796
2026-01-22 08:53:53,70.03,13.86,,,3.136,0.908,-0.368,0.396,117,4,32797
2026-01-22 08:53:56,70.03,13.86,,,3.136,0.912,-0.364,0.4,117,4,32798
2026-01-22 08:53:58,70.04,13.87,,,3.136,0.908,-0.36,0.392,117,4,32799
2026-01-22 08:54:01,70.02,13.84,,,3.136,0.908,-0.368,0.396,117,4,32800
2026-01-22 08:54:04,70.03,13.84,,,3.136,0.908,-0.368,0.388,117,4,32801
2026-01-22 08:54:06,70.03,13.84,,,3.136,0.912,-0.372,0.4,117,4,32802
2026-01-22 08:54:09,70.03,13.83,,,3.136,0.908,-0.364,0.4,117,4,32803
2026-01-22 08:54:11,70.01,13.81,,,3.136,0.908,-0.364,0.396,117,4,32804
2026-01-22 08:54:14,70.01,13.85,,,3.136,0.908,-0.364,0.396,117,4,32805
2026-01-22 08:54:16,69.99,13.83,,,3.136,0.912,-0.36,0.4,117,4,32806
2026-01-22 08:54:19,70,13.81,,,3.132,0.912,-0.36,0.396,117,4,32807
2026-01-22 08:54:21,69.99,13.81,,,3.132,0.9,-0.368,0.392,117,4,32808
2026-01-22 08:54:24,69.99,13.81,,,3.132,0.904,-0.356,0.392,117,4,32809
2026-01-22 08:55:08,69.94,13.78,,,3.132,0.948,-0.392,0.22,119,4,32826
2026-01-22 08:55:10,69.94,13.78,,,3.132,0.952,-0.388,0.228,119,4,32827
2026-01-22 08:55:13,69.94,13.73,,,3.132,0.952,-0.392,0.216,119,4,32828
2026-01-22 08:55:15,69.94,13.78,,,3.132,0.952,-0.38,0.216,119,4,32829
2026-01-22 08:55:18,69.94,13.77,,,3.161,0.956,-0.384,0.22,119,4,32830
2026-01-22 08:58:49,70.54,13.56,,,3.161,0.948,-0.388,0.22,119,4,32912
2026-01-22 08:58:51,70.53,13.6,,,3.161,0.952,-0.388,0.22,119,4,32913
2026-01-22 08:58:54,70.54,13.58,,,3.161,0.952,-0.38,0.228,119,4,32914
2026-01-22 08:58:57,70.53,13.58,,,3.161,0.952,-0.384,0.22,119,4,32915
2026-01-22 08:58:59,70.54,13.54,,,3.161,0.948,-0.388,0.22,119,4,32916
2026-01-22 08:59:02,70.54,13.58,,,3.161,0.956,-0.392,0.212,119,4,32917
2026-01-22 08:59:04,70.53,13.55,,,3.161,0.952,-0.384,0.228,119,4,32918
2026-01-22 08:59:07,70.53,13.53,,,3.161,0.944,-0.384,0.216,119,4,32919
2026-01-22 08:59:10,70.53,13.56,,,3.161,0.948,-0.388,0.216,119,4,32920
2026-01-22 08:59:12,70.54,13.57,,,3.161,0.956,-0.384,0.22,119,4,32921
2026-01-22 08:59:15,70.53,13.56,,,3.161,0.952,-0.388,0.22,119,4,32922
2026-01-22 08:59:17,70.52,13.57,,,3.161,0.956,-0.384,0.224,119,4,32923
2026-01-22 08:59:20,70.53,13.56,,,3.164,0.956,-0.38,0.228,119,4,32924
2026-01-22 08:59:23,70.53,13.54,,,3.164,0.952,-0.384,0.224,119,4,32925
2026-01-22 08:59:25,70.53,13.56,,,3.164,0.948,-0.388,0.224,119,4,32926
2026-01-22 08:59:27,70.53,13.55,,,3.164,0.952,-0.388,0.224,119,4,32927
2026-01-22 08:59:30,70.51,13.54,,,3.164,0.956,-0.384,0.22,119,4,32928
2026-01-22 08:59:33,70.51,13.51,,,3.164,0.948,-0.388,0.22,119,4,32929
2026-01-22 08:59:35,70.49,13.54,,,3.164,0.948,-0.392,0.224,119,4,32930
2026-01-22 08:59:38,70.49,13.54,,,3.164,0.952,-0.384,0.216,119,4,32931
2026-01-22 08:59:40,70.47,13.51,,,3.164,0.952,-0.392,0.224,119,4,32932
2026-01-22 09:01:10,70.22,13.51,,,3.125,0.948,-0.38,0.196,121,4,32967
2026-01-22 09:01:14,70.22,13.49,,,3.125,0.94,-0.388,0.192,121,4,32968
2026-01-22 09:01:18,70.21,13.53,,,3.125,0.956,-0.392,0.204,121,4,32970
2026-01-22 09:05:17,70.44,13.44,,,3.157,0.952,-0.392,0.196,121,4,33063
2026-01-22 09:07:15,70.1,13.43,,,3.118,0.944,-0.388,0.196,121,4,33109
2026-01-22 09:07:18,70.1,13.41,,,3.118,0.952,-0.388,0.196,121,4,33110
2026-01-22 09:07:20,70.1,13.44,,,3.118,0.96,-0.388,0.2,121,4,33111
2026-01-22 09:07:23,70.1,13.42,,,3.118,0.956,-0.396,0.2,121,4,33112
2026-01-22 09:07:25,70.1,13.45,,,3.118,0.948,-0.388,0.196,121,4,33113
2026-01-22 09:07:28,70.1,13.42,,,3.118,0.948,-0.388,0.2,121,4,33114
2026-01-22 09:07:30,70.1,13.43,,,3.118,0.952,-0.392,0.196,121,4,33115
2026-01-22 09:07:33,70.1,13.42,,,3.118,0.952,-0.384,0.2,121,4,33116
2026-01-22 09:07:36,70.08,13.43,,,3.118,0.956,-0.392,0.188,121,4,33117
2026-01-22 09:12:27,70.04,13.4,,,3.132,0.952,-0.392,0.2,122,4,33230
2026-01-22 09:12:29,70.03,13.42,,,3.132,0.948,-0.392,0.208,122,4,33231
2026-01-22 09:12:31,70.02,13.39,,,3.132,0.952,-0.388,0.212,122,4,33232
2026-01-22 09:12:34,70.01,13.39,,,3.132,0.944,-0.392,0.204,122,4,33233
2026-01-22 09:12:36,70.02,13.41,,,3.132,0.952,-0.38,0.2,122,4,33234
2026-01-22 09:12:39,70,13.4,,,3.132,0.944,-0.384,0.208,122,4,33235
2026-01-22 09:12:41,69.99,13.38,,,3.132,0.952,-0.38,0.204,122,4,33236
2026-01-22 09:12:44,69.97,13.43,,,3.132,0.956,-0.392,0.208,122,4,33237
2026-01-22 09:12:47,69.99,13.4,,,3.132,0.948,-0.392,0.208,122,4,33238
2026-01-22 09:17:47,69.96,13.4,,,3.161,0.952,-0.384,0.212,122,4,33355
2026-01-22 09:19:36,69.85,13.42,,,3.136,0.952,-0.38,0.2,122,4,33397
2026-01-22 09:19:38,69.83,13.41,,,3.136,0.952,-0.388,0.216,122,4,33398
2026-01-22 09:19:41,69.85,13.4,,,3.136,0.952,-0.388,0.208,122,4,33399
2026-01-22 09:19:43,69.85,13.42,,,3.136,0.96,-0.384,0.208,122,4,33400
2026-01-22 09:19:46,69.86,13.42,,,3.136,0.948,-0.392,0.212,122,4,33401
2026-01-22 09:19:48,69.86,13.42,,,3.136,0.956,-0.384,0.208,122,4,33402
2026-01-22 09:19:51,69.86,13.41,,,3.136,0.948,-0.396,0.2,122,4,33403
2026-01-22 09:19:53,69.86,13.41,,,3.136,0.948,-0.388,0.208,122,4,33404
2026-01-22 09:19:56,69.88,13.41,,,3.136,0.944,-0.392,0.204,122,4,33405
2026-01-22 09:19:59,69.86,13.41,,,3.136,0.948,-0.384,0.2,122,4,33406
2026-01-22 09:20:01,69.86,13.41,,,3.136,0.956,-0.38,0.196,122,4,33407
2026-01-22 09:20:04,69.89,13.42,,,3.136,0.952,-0.38,0.208,122,4,33408
2026-01-22 09:20:06,69.9,13.44,,,3.136,0.952,-0.384,0.208,122,4,33409
2026-01-22 09:20:09,69.89,13.41,,,3.136,0.956,-0.388,0.212,122,4,33410
2026-01-22 09:20:11,69.9,13.41,,,3.136,0.956,-0.388,0.208,122,4,33411
2026-01-22 09:20:14,69.89,13.43,,,3.136,0.944,-0.388,0.212,122,4,33412
2026-01-22 09:25:15,69.85,13.44,,,3.157,0.952,-0.388,0.204,122,4,33529
2026-01-22 09:28:53,69.83,13.44,,,3.125,0.956,-0.384,0.208,122,4,33614
2026-01-22 09:28:56,69.85,13.42,,,3.125,0.952,-0.392,0.204,122,4,33615
2026-01-22 09:28:58,69.82,13.43,,,3.125,0.952,-0.396,0.204,122,4,33616
2026-01-22 09:29:01,69.82,13.44,,,3.125,0.952,-0.384,0.212,122,4,33617
2026-01-22 09:29:03,69.82,13.44,,,3.125,0.956,-0.392,0.2,122,4,33618
2026-01-22 09:29:06,69.78,13.45,,,3.125,0.96,-0.392,0.208,122,4,33619
2026-01-22 09:29:08,69.78,13.45,,,3.125,0.948,-0.388,0.208,122,4,33620
2026-01-22 09:29:11,69.78,13.43,,,3.125,0.952,-0.384,0.208,122,4,33621
2026-01-22 09:29:13,69.78,13.45,,,3.125,0.952,-0.388,0.208,122,4,33622
2026-01-22 09:29:16,69.76,13.44,,,3.125,0.96,-0.384,0.208,122,4,33623
2026-01-22 09:29:19,69.75,13.43,,,3.125,0.948,-0.384,0.2,122,4,33624
2026-01-22 09:29:22,69.75,13.44,,,3.125,0.952,-0.392,0.2,122,4,33625
2026-01-22 09:29:24,69.74,13.44,,,3.125,0.96,-0.384,0.208,122,4,33626
2026-01-22 09:29:27,69.74,13.44,,,3.168,0.956,-0.388,0.208,122,4,33627
2026-01-22 09:29:29,69.74,13.45,,,3.168,0.948,-0.388,0.204,122,4,33628
2026-01-22 09:29:32,69.71,13.45,,,3.168,0.948,-0.384,0.204,122,4,33629
2026-01-22 09:31:14,69.77,13.47,,,3.171,0.948,-0.392,0.204,122,4,33669
2026-01-22 09:31:17,69.78,13.45,,,3.171,0.96,-0.392,0.216,122,4,33670
2026-01-22 09:31:19,69.78,13.5,,,3.171,0.952,-0.384,0.212,122,4,33671
2026-01-22 09:31:22,69.79,13.45,,,3.171,0.952,-0.388,0.208,122,4,33672
2026-01-22 09:31:25,69.79,13.48,,,3.171,0.956,-0.384,0.212,122,4,33673
2026-01-22 09:31:27,69.81,13.47,,,3.164,0.948,-0.392,0.2,122,4,33674
2026-01-22 09:31:30,69.8,13.44,,,3.164,0.952,-0.392,0.212,122,4,33675
2026-01-22 09:31:33,69.81,13.48,,,3.164,0.948,-0.392,0.2,122,4,33676
2026-01-22 09:36:05,69.76,13.48,,,3.129,0.952,-0.376,0.236,127,4,33782
2026-01-22 09:36:08,69.78,13.48,,,3.129,0.936,-0.384,0.244,127,4,33783
2026-01-22 09:36:10,69.78,13.47,,,3.129,0.948,-0.388,0.24,127,4,33784
2026-01-22 09:36:13,69.8,13.48,,,3.129,0.948,-0.388,0.244,127,4,33785
2026-01-22 09:36:15,69.8,13.49,,,3.129,0.948,-0.388,0.236,127,4,33786
2026-01-22 09:36:18,69.81,13.5,,,3.129,0.948,-0.38,0.248,127,4,33787
2026-01-22 09:40:01,69.77,13.48,,,3.171,0.952,-0.384,0.244,127,4,33874
2026-01-22 09:40:04,69.74,13.46,,,3.171,0.948,-0.38,0.244,127,4,33875
2026-01-22 09:40:06,69.72,13.49,,,3.171,0.944,-0.38,0.244,127,4,33876
2026-01-22 09:45:07,66.28,13.76,,,3.132,0.94,-0.384,0.228,127,4,33993
2026-01-22 09:50:08,61.67,14.32,,,3.108,0.94,-0.376,0.24,127,4,34110
2026-01-22 09:50:39,61.17,14.4,,,3.171,0.936,-0.384,0.228,127,4,34122
2026-01-22 09:50:41,61.15,14.41,,,3.171,0.936,-0.384,0.228,127,4,34123
2026-01-22 09:50:44,61.11,14.43,,,3.171,0.94,-0.384,0.232,127,4,34124
2026-01-22 09:50:46,61.07,14.41,,,3.171,0.944,-0.392,0.232,127,4,34125
2026-01-22 09:50:49,61.03,14.43,,,3.171,0.948,-0.38,0.236,127,4,34126
2026-01-22 09:50:51,60.98,14.46,,,3.171,0.936,-0.376,0.232,127,4,34127
2026-01-22 09:50:54,60.95,14.46,,,3.171,0.944,-0.38,0.232,127,4,34128
2026-01-22 09:50:57,60.89,14.46,,,3.171,0.944,-0.38,0.228,127,4,34129
2026-01-22 09:55:57,56.38,15.28,,,3.108,0.94,-0.384,0.22,127,4,34246
2026-01-22 09:59:36,53.38,16.04,,,3.111,0.936,-0.388,0.22,127,4,34331
2026-01-22 09:59:38,53.37,16.04,,,3.111,0.944,-0.384,0.216,127,4,34332
2026-01-22 09:59:41,53.31,16.05,,,3.111,0.94,-0.384,0.224,127,4,34333
2026-01-22 09:59:44,53.28,16.09,,,3.111,0.94,-0.38,0.22,127,4,34334
2026-01-22 09:59:46,53.24,16.07,,,3.111,0.94,-0.38,0.22,127,4,34335
2026-01-22 09:59:49,53.21,16.07,,,3.111,0.94,-0.38,0.22,127,4,34336
2026-01-22 09:59:52,53.17,16.09,,,3.111,0.94,-0.384,0.228,127,4,34337
