Date,Temp,Hours
2026-01-29 08:13:01,43.03,0.000277777777777778
2026-01-29 08:13:03,43.03,0.000833333333333333
2026-01-29 08:13:06,43.02,0.00166666666666667
2026-01-29 08:13:08,43,0.00222222222222222
2026-01-29 08:13:11,43.01,0.00305555555555556
2026-01-29 08:13:14,43,0.00388888888888889
2026-01-29 08:13:19,42.99,0.00527777777777778
2026-01-29 08:13:22,42.99,0.00611111111111111
2026-01-29 08:13:24,42.99,0.00666666666666667
2026-01-29 08:13:27,42.99,0.0075
2026-01-29 08:13:31,42.99,0.00861111111111111
2026-01-29 08:13:34,42.98,0.00944444444444444
2026-01-29 08:13:37,42.96,0.0102777777777778
2026-01-29 08:13:40,42.96,0.0111111111111111
2026-01-29 08:13:42,42.96,0.0116666666666667
2026-01-29 08:13:47,42.95,0.0130555555555556
2026-01-29 08:13:50,42.95,0.0138888888888889
2026-01-29 08:13:53,42.94,0.0147222222222222
2026-01-29 08:18:54,42.67,0.0983333333333333
2026-01-29 08:23:56,42.58,0.182222222222222
2026-01-29 08:25:26,42.53,0.207222222222222
2026-01-29 08:25:29,42.54,0.208055555555556
2026-01-29 08:25:31,42.51,0.208611111111111
2026-01-29 08:25:34,42.53,0.209444444444444
2026-01-29 08:30:35,42.62,0.293055555555556
2026-01-29 08:32:10,42.71,0.319444444444444
2026-01-29 08:32:12,42.71,0.32
2026-01-29 08:32:15,42.71,0.320833333333333
2026-01-29 08:32:17,42.72,0.321388888888889
2026-01-29 08:32:20,42.72,0.322222222222222
2026-01-29 08:32:24,42.72,0.323333333333333
2026-01-29 08:32:26,42.74,0.323888888888889
2026-01-29 08:32:30,42.75,0.325
2026-01-29 08:32:33,42.74,0.325833333333333
2026-01-29 08:37:33,43.46,0.409166666666667
2026-01-29 08:39:32,43.74,0.442222222222222
2026-01-29 08:39:34,43.75,0.442777777777778
2026-01-29 08:39:37,43.76,0.443611111111111
2026-01-29 08:39:39,43.78,0.444166666666667
2026-01-29 08:39:42,43.78,0.445
2026-01-29 08:39:45,43.78,0.445833333333333
2026-01-29 08:39:47,43.78,0.446388888888889
2026-01-29 08:39:50,43.8,0.447222222222222
2026-01-29 08:44:53,44.57,0.531388888888889
2026-01-29 08:47:19,44.96,0.571944444444444
2026-01-29 08:47:22,44.99,0.572777777777778
2026-01-29 08:47:24,44.99,0.573333333333333
2026-01-29 08:47:27,45.02,0.574166666666667
2026-01-29 08:47:29,45,0.574722222222222
2026-01-29 08:47:32,45.01,0.575555555555556
2026-01-29 08:47:35,45.03,0.576388888888889
2026-01-29 08:47:37,45.03,0.576944444444444
2026-01-29 08:47:40,45.04,0.577777777777778
2026-01-29 08:47:42,45.05,0.578333333333333
2026-01-29 08:47:45,45.06,0.579166666666667
2026-01-29 08:47:48,45.06,0.58
2026-01-29 08:47:50,45.07,0.580555555555556
2026-01-29 08:47:53,45.1,0.581388888888889
2026-01-29 08:47:55,45.09,0.581944444444444
2026-01-29 08:47:58,45.1,0.582777777777778
2026-01-29 08:48:01,45.11,0.583611111111111
2026-01-29 08:50:14,45.51,0.620555555555556
2026-01-29 08:50:17,45.5,0.621388888888889
2026-01-29 08:50:22,45.53,0.622777777777778
2026-01-29 08:50:24,45.53,0.623333333333333
2026-01-29 08:54:54,46.44,0.698333333333333
2026-01-29 08:54:57,46.43,0.699166666666667
2026-01-29 08:54:59,46.44,0.699722222222222
2026-01-29 08:55:02,46.46,0.700555555555556
2026-01-29 08:55:04,46.45,0.701111111111111
2026-01-29 08:55:07,46.48,0.701944444444444
2026-01-29 08:59:16,47.21,0.771111111111111
2026-01-29 08:59:19,47.21,0.771944444444444
2026-01-29 08:59:21,47.21,0.7725
2026-01-29 08:59:24,47.23,0.773333333333333
2026-01-29 08:59:27,47.24,0.774166666666667
2026-01-29 08:59:29,47.25,0.774722222222222
2026-01-29 08:59:32,47.26,0.775555555555556
2026-01-29 08:59:34,47.25,0.776111111111111
2026-01-29 09:04:36,47.96,0.86
2026-01-29 09:06:08,48.14,0.885555555555556
2026-01-29 09:06:10,48.16,0.886111111111111
2026-01-29 09:06:13,48.15,0.886944444444444
2026-01-29 09:09:05,48.46,0.934722222222222
2026-01-29 09:09:07,48.46,0.935277777777778
2026-01-29 09:09:10,48.48,0.936111111111111
2026-01-29 09:09:12,48.46,0.936666666666667
2026-01-29 09:14:13,48.89,1.02027777777778
2026-01-29 09:15:23,48.99,1.03972222222222
