Datum,Temperatur (°C),Feuchtigkeit (°C),Druck (hPa),RSSI (dBm),Spannung (V),Beschleunigung X (g),Beschleunigung Y (g),Beschleunigung Z (g),Bewegungszähler (Bewegungen),TX-Leistung (dBm),Messsequenznummer
2026-01-22 14:01:26,38.28,24.72,,,3.132,-1.008,-0.228,0.052,58,4,40028
2026-01-22 14:06:27,37.26,25.05,,,3.132,-1.012,-0.224,0.052,58,4,40145
2026-01-22 14:11:27,36.17,25.42,,,3.129,-1.008,-0.224,0.052,58,4,40262
2026-01-22 14:16:28,35.11,25.85,,,3.132,-1.008,-0.216,0.056,58,4,40379
2026-01-22 14:16:41,35.05,25.87,,,3.132,-1.016,-0.224,0.052,58,4,40384
2026-01-22 14:16:43,35.03,25.88,,,3.132,-1.02,-0.236,0.048,59,4,40385
2026-01-22 14:16:46,35.04,25.92,,,3.132,-1.012,-0.216,0.056,59,4,40386
2026-01-22 14:16:48,35.03,25.92,,,3.132,-1.008,-0.216,0.052,59,4,40387
2026-01-22 14:16:51,35.02,25.91,,,3.132,-1.008,-0.224,0.048,59,4,40388
2026-01-22 14:16:54,34.99,25.91,,,3.132,-1.008,-0.216,0.06,59,4,40389
2026-01-22 14:16:56,34.98,25.91,,,3.132,-1.008,-0.22,0.048,59,4,40390
2026-01-22 14:16:59,34.98,25.92,,,3.132,-1.012,-0.22,0.052,59,4,40391
2026-01-22 14:17:01,34.97,25.93,,,3.132,-1.012,-0.224,0.052,59,4,40392
