Time_min,Temp_C
36.1833333333333,34.27
36.2166666666667,34.28
36.2666666666667,34.29
39.8166666666667,35.33
39.8666666666667,35.35
39.9,35.34
39.95,35.35
39.9833333333333,35.37
40.0333333333333,35.39
40.0666666666667,35.4
40.1166666666667,35.41
40.1666666666667,35.41
40.2166666666667,35.42
40.25,35.44
40.3,35.46
40.3333333333333,35.47
40.3833333333333,35.48
40.4166666666667,35.49
40.4666666666667,35.5
40.5,35.51
40.55,35.53
40.6,35.53
40.6333333333333,35.53
40.6833333333333,35.55
42.1666666666667,35.88
42.2166666666667,35.89
42.2666666666667,35.89
42.3,35.9
46.2833333333333,36.76
48.2666666666667,37.12
48.3,37.11
48.35,37.14
48.3833333333333,37.14
48.4333333333333,37.14
48.4666666666667,37.14
48.5166666666667,37.15
48.55,37.16
48.6,37.17
53.4,37.92
53.45,37.9
53.4833333333333,37.94
53.5333333333333,37.94
53.5666666666667,37.94
53.6166666666667,37.95
53.65,37.97
53.7,37.95
53.75,37.96
53.7833333333333,37.97
58.8166666666667,38.57
60.6,38.74
60.6333333333333,38.76
60.6833333333333,38.75
60.7166666666667,38.77
60.7666666666667,38.76
60.8,38.78
60.85,38.76
60.8833333333333,38.77
60.9333333333333,38.78
60.9833333333333,38.78
61.0333333333333,38.79
61.0833333333333,38.79
61.1166666666667,38.79
61.15,38.79
61.2,38.82
61.2333333333333,38.82
66.25,39.24
69.8666666666667,39.47
69.9,39.48
69.9333333333333,39.48
69.9833333333333,39.48
70.0333333333333,39.48
70.0666666666667,39.49
70.1,39.48
70.15,39.47
70.1833333333333,39.49
70.2333333333333,39.49
70.2833333333333,39.48
70.3166666666667,39.49
70.3666666666667,39.49
70.4,39.5
70.45,39.51
70.4833333333333,39.5
70.5333333333333,39.49
72.25,39.6
72.2833333333333,39.62
72.3333333333333,39.6
72.3666666666667,39.6
72.4166666666667,39.63
72.4666666666667,39.62
72.5,39.61
72.55,39.62
77.0833333333333,39.85
77.1333333333333,39.85
77.1666666666667,39.85
77.2166666666667,39.85
77.25,39.85
77.3,39.86
81.0333333333333,39.99
81.0666666666667,39.99
81.1166666666667,39.99
86.1166666666667,39.75
91.1333333333333,39.11
91.65,39.03
91.6833333333333,39.03
91.7333333333333,39.02
91.7833333333333,39.03
91.8166666666667,39.01
91.8666666666667,39
91.9,39.02
91.95,39
96.95,38.08
100.6,37.33
100.65,37.32
100.683333333333,37.31
100.733333333333,37.28
100.766666666667,37.29
100.816666666667,37.28
100.866666666667,37.27
100.9,37.27
100.95,37.24
100.983333333333,37.23
101.033333333333,37.22
101.066666666667,37.21
