Datum,Temperatur (°C),Feuchtigkeit (°C),Druck (hPa),RSSI (dBm),Spannung (V),Beschleunigung X (g),Beschleunigung Y (g),Beschleunigung Z (g),Bewegungszähler (Bewegungen),TX-Leistung (dBm),Messsequenznummer
2026-01-22 12:05:03,22.88,25.4,,,3.161,0.532,-0.196,0.848,215,4,37260
2026-01-22 12:05:06,22.85,25.39,,,3.161,0.536,-0.204,0.848,215,4,37261
2026-01-22 12:05:09,22.87,25.37,,,3.161,0.532,-0.204,0.84,215,4,37262
2026-01-22 12:05:11,22.87,25.39,,,3.15,0.528,-0.2,0.848,215,4,37263
2026-01-22 12:05:42,22.87,25.39,,,3.15,0.532,-0.208,0.836,215,4,37275
2026-01-22 12:09:10,27.53,24.19,,,3.146,0.532,-0.212,0.856,215,4,37356
2026-01-22 12:09:13,27.61,24.15,,,3.15,0.54,-0.204,0.844,215,4,37357
2026-01-22 12:09:15,27.76,24.14,,,3.15,0.532,-0.212,0.852,215,4,37358
2026-01-22 12:14:16,43.24,18.02,,,3.146,-0.984,0.284,0.172,217,4,37475
2026-01-22 12:17:36,52.31,15.76,,,3.146,-0.976,0.288,0.184,217,4,37553
2026-01-22 12:17:39,52.38,15.72,,,3.146,-0.976,0.296,0.172,217,4,37554
2026-01-22 12:22:06,61.07,13.94,,,3.154,-0.976,0.296,0.16,218,4,37658
2026-01-22 12:22:09,61.17,13.94,,,3.154,-0.976,0.288,0.16,218,4,37659
2026-01-22 12:22:11,61.2,13.93,,,3.154,-0.976,0.304,0.16,218,4,37660
2026-01-22 12:27:12,67.29,12.83,,,3.157,-0.976,0.296,0.116,220,4,37777
2026-01-22 12:27:20,67.4,12.79,,,3.15,-0.984,0.296,0.104,220,4,37780
2026-01-22 12:27:27,67.5,12.81,,,3.15,-0.976,0.292,0.116,220,4,37783
2026-01-22 12:27:30,67.57,12.79,,,3.15,-0.976,0.3,0.104,220,4,37784
2026-01-22 12:30:43,69.85,12.35,,,3.154,-0.968,0.296,0.096,220,4,37859
2026-01-22 12:30:48,69.89,12.33,,,3.154,-0.976,0.296,0.096,220,4,37861
2026-01-22 12:34:16,70.39,12.07,,,3.097,-0.976,0.296,0.092,220,4,37942
2026-01-22 12:34:19,70.39,12.04,,,3.15,-0.972,0.3,0.096,220,4,37943
2026-01-22 12:34:21,70.4,12.07,,,3.15,-0.976,0.296,0.096,220,4,37944
2026-01-22 12:36:27,70.78,11.94,,,3.073,-0.976,0.292,0.092,220,4,37993
2026-01-22 12:36:30,70.76,11.93,,,3.073,-0.98,0.288,0.096,220,4,37994
2026-01-22 12:36:32,70.78,11.95,,,3.073,-0.98,0.3,0.092,220,4,37995
2026-01-22 12:36:35,70.78,11.94,,,3.073,-0.972,0.296,0.092,220,4,37996
2026-01-22 12:36:38,70.79,11.95,,,3.073,-0.984,0.296,0.096,220,4,37997
2026-01-22 12:36:40,70.8,11.91,,,3.073,-0.976,0.304,0.096,220,4,37998
2026-01-22 12:36:43,70.8,11.93,,,3.073,-0.976,0.3,0.084,220,4,37999
2026-01-22 12:36:45,70.8,11.92,,,3.073,-0.968,0.3,0.092,220,4,38000
2026-01-22 12:36:48,70.82,11.93,,,3.073,-0.968,0.292,0.088,220,4,38001
2026-01-22 12:36:50,70.82,11.91,,,3.073,-0.976,0.292,0.092,220,4,38002
2026-01-22 12:36:53,70.82,11.94,,,3.073,-0.972,0.292,0.1,220,4,38003
2026-01-22 12:36:55,70.85,11.94,,,3.073,-0.976,0.296,0.092,220,4,38004
2026-01-22 12:36:58,70.85,11.87,,,3.073,-0.976,0.3,0.096,220,4,38005
2026-01-22 12:37:01,70.85,11.92,,,3.073,-0.972,0.292,0.1,220,4,38006
2026-01-22 12:37:03,70.85,11.9,,,3.073,-0.972,0.296,0.092,220,4,38007
2026-01-22 12:37:06,70.85,11.9,,,3.073,-0.976,0.296,0.096,220,4,38008
2026-01-22 12:37:08,70.86,11.88,,,3.073,-0.976,0.288,0.088,220,4,38009
2026-01-22 12:37:11,70.86,11.87,,,3.073,-0.98,0.296,0.092,220,4,38010
2026-01-22 12:37:14,70.85,11.9,,,3.073,-0.972,0.296,0.096,220,4,38011
2026-01-22 12:37:16,70.88,11.89,,,3.073,-0.98,0.296,0.1,220,4,38012
2026-01-22 12:38:02,70.85,11.82,,,3.066,-0.972,0.296,0.096,221,4,38030
2026-01-22 12:38:05,70.85,11.86,,,3.066,-0.968,0.3,0.1,221,4,38031
2026-01-22 12:38:07,70.85,11.82,,,3.066,-0.976,0.3,0.092,221,4,38032
2026-01-22 12:38:10,70.85,11.83,,,3.066,-0.976,0.292,0.084,221,4,38033
2026-01-22 12:38:12,70.85,11.84,,,3.066,-0.98,0.296,0.092,221,4,38034
2026-01-22 12:38:15,70.82,11.83,,,3.066,-0.98,0.296,0.1,221,4,38035
2026-01-22 12:38:18,70.82,11.83,,,3.066,-0.972,0.292,0.088,221,4,38036
2026-01-22 12:38:20,70.81,11.82,,,3.154,-0.972,0.292,0.096,221,4,38037
2026-01-22 12:38:23,70.82,11.83,,,3.154,-0.972,0.288,0.088,221,4,38038
2026-01-22 12:38:25,70.81,11.84,,,3.154,-0.976,0.292,0.1,221,4,38039
2026-01-22 12:38:28,70.79,11.84,,,3.154,-0.98,0.296,0.104,221,4,38040
2026-01-22 12:38:30,70.78,11.79,,,3.154,-0.972,0.296,0.092,221,4,38041
2026-01-22 12:38:33,70.78,11.81,,,3.154,-0.976,0.3,0.092,221,4,38042
2026-01-22 12:38:36,70.77,11.85,,,3.154,-0.976,0.296,0.084,221,4,38043
2026-01-22 12:38:38,70.75,11.82,,,3.154,-0.972,0.3,0.092,221,4,38044
2026-01-22 12:38:41,70.74,11.8,,,3.154,-0.976,0.292,0.092,221,4,38045
2026-01-22 12:38:44,70.74,11.8,,,3.154,-0.976,0.292,0.1,221,4,38046
2026-01-22 12:38:47,70.74,11.79,,,3.154,-0.972,0.292,0.1,221,4,38047
2026-01-22 12:42:45,70.69,11.68,,,3.038,-0.976,0.296,0.104,222,4,38140
2026-01-22 12:42:47,70.69,11.67,,,3.038,-0.976,0.296,0.096,222,4,38141
2026-01-22 12:42:50,70.67,11.69,,,3.038,-0.976,0.296,0.096,222,4,38142
2026-01-22 12:42:52,70.69,11.69,,,3.038,-0.976,0.296,0.088,222,4,38143
2026-01-22 12:42:55,70.69,11.66,,,3.038,-0.972,0.296,0.092,222,4,38144
2026-01-22 12:42:58,70.69,11.66,,,3.038,-0.972,0.3,0.088,222,4,38145
2026-01-22 12:47:58,70.42,11.59,,,3.132,-0.98,0.292,0.092,222,4,38262
2026-01-22 12:52:59,70.28,11.54,,,3.027,-0.972,0.292,0.096,222,4,38379
2026-01-22 12:58:00,70.11,11.53,,,3.034,-0.98,0.296,0.092,222,4,38496
2026-01-22 13:03:01,70.07,11.52,,,3.136,-0.976,0.3,0.1,222,4,38613
2026-01-22 13:08:02,70.01,11.52,,,3.02,-0.98,0.288,0.084,222,4,38730
2026-01-22 13:13:02,69.96,11.51,,,3.143,-0.98,0.296,0.096,222,4,38847
2026-01-22 13:18:03,69.93,11.54,,,3.027,-0.98,0.292,0.088,222,4,38964
2026-01-22 13:23:03,69.92,11.55,,,3.146,-0.976,0.292,0.088,222,4,39081
2026-01-22 13:28:04,70.01,11.53,,,3.023,-0.976,0.3,0.088,222,4,39198
2026-01-22 13:33:05,69.91,11.54,,,3.038,-0.98,0.296,0.088,222,4,39315
2026-01-22 13:38:05,69.94,11.54,,,3.023,-0.98,0.292,0.092,222,4,39432
2026-01-22 13:43:06,69.96,11.58,,,3.03,-0.972,0.292,0.092,222,4,39549
2026-01-22 13:43:53,70.04,11.55,,,3.038,-0.976,0.3,0.096,222,4,39567
2026-01-22 13:43:56,70.04,11.56,,,3.038,-0.98,0.292,0.088,222,4,39568
2026-01-22 13:43:58,70.03,11.57,,,3.038,-0.98,0.296,0.092,222,4,39569
2026-01-22 13:44:00,70.05,11.54,,,3.038,-0.988,0.296,0.096,222,4,39570
2026-01-22 13:44:03,70.06,11.54,,,3.038,-0.98,0.3,0.096,222,4,39571
2026-01-22 13:46:24,69.64,11.52,,,3.034,-0.972,0.288,0.184,226,4,39626
2026-01-22 13:51:25,66.13,11.71,,,3.132,-0.976,0.288,0.184,226,4,39743
2026-01-22 13:56:26,61.52,12.12,,,3.069,-0.968,0.292,0.176,226,4,39860
2026-01-22 14:01:26,56.99,12.72,,,3.101,-0.968,0.284,0.176,226,4,39977
2026-01-22 14:06:27,52.92,13.42,,,3.178,-0.98,0.292,0.164,226,4,40094
2026-01-22 14:11:28,49.29,14.17,,,3.192,-0.988,0.296,0.16,226,4,40211
2026-01-22 14:16:28,46.14,14.98,,,3.139,-0.992,0.288,0.156,226,4,40328
2026-01-22 14:16:41,46.02,15.01,,,3.139,-0.988,0.292,0.16,226,4,40333
2026-01-22 14:16:44,45.99,15.04,,,3.139,-0.996,0.292,0.164,227,4,40334
2026-01-22 14:16:46,45.97,15.06,,,3.139,-0.992,0.296,0.156,227,4,40335
2026-01-22 14:16:49,45.95,15.05,,,3.185,-0.988,0.292,0.164,227,4,40336
