Time_min,Temp_C
67.5666666666667,40.83
67.6333333333333,40.82
67.7,40.82
67.7333333333333,40.81
67.8833333333333,40.82
70.1333333333333,40.85
70.2,40.82
70.2166666666667,40.85
70.3166666666667,40.85
70.4166666666667,40.85
70.4333333333333,40.86
70.4833333333333,40.86
70.5166666666667,40.85
70.5666666666667,40.85
70.6166666666667,40.85
70.65,40.85
70.7166666666667,40.89
70.7333333333333,40.87
70.7833333333333,40.87
80.8,41.06
80.85,41.04
80.8833333333333,41.03
80.9333333333333,41.04
86.4333333333333,41.12
86.4666666666667,41.1
86.6166666666667,41.12
86.6333333333333,41.11
86.6666666666667,41.13
86.7166666666667,41.12
86.7833333333333,41.12
86.8,41.11
86.8666666666667,41.1
86.8833333333333,41.12
86.9333333333333,41.12
86.9666666666667,41.11
87.0333333333333,41.1
87.05,41.1
87.1166666666667,41.11
87.1666666666667,41.14
87.1833333333333,41.1
87.2333333333333,41.11
87.3,41.1
87.3333333333333,41.1
87.35,41.11
87.4,41.1
87.45,41.1
87.4833333333333,41.11
87.55,41.1
87.5666666666667,41.1
87.6166666666667,41.1
87.65,41.1
87.7166666666667,41.1
87.75,41.1
87.8,41.1
87.8333333333333,41.1
87.8666666666667,41.07
87.9166666666667,41.08
87.9833333333333,41.09
88,41.09
88.0666666666667,41.08
88.0833333333333,41.1
88.15,41.07
88.1666666666667,41.08
88.2166666666667,41.08
88.8833333333333,41.07
88.9166666666667,41.07
88.95,41.08
89.0666666666667,41.05
89.1166666666667,41.08
89.15,41.05
89.2,41.07
89.25,41.08
89.3,41.08
89.4333333333333,41.07
89.4833333333333,41.07
89.5166666666667,41.07
89.5833333333333,41.07
91.7,41.11
91.7333333333333,41.12
91.8833333333333,41.12
91.9,41.14
91.9333333333333,41.11
91.9833333333333,41.12
92.0833333333333,41.11
92.1166666666667,41.12
92.15,41.12
92.2,41.14
92.2333333333333,41.13
92.2833333333333,41.14
92.3333333333333,41.13
92.4333333333333,41.11
92.4833333333333,41.12
92.5,41.12
92.5833333333333,41.13
92.65,41.13
92.6833333333333,41.12
92.7333333333333,41.12
92.7833333333333,41.13
92.8,41.12
92.8666666666667,41.12
92.8833333333333,41.11
92.95,41.11
96.4666666666667,40.94
96.4833333333333,40.94
96.55,40.92
96.5666666666667,40.92
96.6166666666667,40.91
96.65,40.91
98.0666666666667,40.76
98.1166666666667,40.74
98.15,40.75
98.2,40.74
99.3,40.6
99.35,40.59
99.4,40.58
99.4333333333333,40.59
108.316666666667,39.03
108.35,39.02
108.383333333333,39.02
108.433333333333,39
108.5,38.99
110.7,38.52
110.766666666667,38.51
110.783333333333,38.49
110.833333333333,38.49
110.866666666667,38.48
110.916666666667,38.47
110.966666666667,38.45
111,38.45
111.05,38.43
111.116666666667,38.42
111.15,38.42
111.166666666667,38.42
111.216666666667,38.41
111.266666666667,38.4
111.35,38.37
111.416666666667,38.37
111.5,38.35
111.516666666667,38.33
111.566666666667,38.33
111.6,38.3
111.683333333333,38.3
