Date,Temp,Hours
2026-01-29 10:19:09,56.59,2.1025
2026-01-29 10:19:11,56.6,2.10305555555556
2026-01-29 10:19:14,56.58,2.10388888888889
2026-01-29 10:19:16,56.58,2.10444444444444
2026-01-29 10:19:19,56.61,2.10527777777778
2026-01-29 10:23:54,56.95,2.18166666666667
2026-01-29 10:23:57,56.94,2.1825
2026-01-29 10:23:59,56.96,2.18305555555556
2026-01-29 10:24:02,56.96,2.18388888888889
2026-01-29 10:24:05,56.96,2.18472222222222
2026-01-29 10:24:07,56.95,2.18527777777778
2026-01-29 10:24:09,56.96,2.18583333333333
2026-01-29 10:29:10,57.29,2.26944444444444
2026-01-29 10:34:11,57.6,2.35305555555556
2026-01-29 10:39:11,57.88,2.43638888888889
2026-01-29 10:44:04,58.1,2.51777777777778
2026-01-29 10:44:07,58.11,2.51861111111111
2026-01-29 10:44:10,58.1,2.51944444444444
2026-01-29 10:44:12,58.11,2.52
2026-01-29 10:44:15,58.13,2.52083333333333
2026-01-29 10:44:18,58.12,2.52166666666667
2026-01-29 10:49:18,58.34,2.605
2026-01-29 10:54:19,58.51,2.68861111111111
2026-01-29 10:54:29,58.52,2.69138888888889
2026-01-29 10:54:32,58.51,2.69222222222222
2026-01-29 10:54:34,58.51,2.69277777777778
2026-01-29 10:54:37,58.52,2.69361111111111
2026-01-29 10:54:39,58.51,2.69416666666667
2026-01-29 10:54:42,58.53,2.695
2026-01-29 10:54:44,58.51,2.69555555555556
2026-01-29 10:54:47,58.52,2.69638888888889
2026-01-29 10:59:48,58.69,2.78
2026-01-29 11:04:48,58.85,2.86333333333333
2026-01-29 11:07:51,58.94,2.91416666666667
2026-01-29 11:07:53,58.94,2.91472222222222
2026-01-29 11:07:56,58.94,2.91555555555556
2026-01-29 11:07:58,58.94,2.91611111111111
2026-01-29 11:08:01,58.93,2.91694444444444
2026-01-29 11:08:04,58.94,2.91777777777778
2026-01-29 11:08:06,58.93,2.91833333333333
2026-01-29 11:08:09,58.95,2.91916666666667
2026-01-29 11:08:11,58.94,2.91972222222222
2026-01-29 11:08:14,58.96,2.92055555555556
2026-01-29 11:08:17,58.96,2.92138888888889
2026-01-29 11:08:19,58.95,2.92194444444444
2026-01-29 11:08:22,58.94,2.92277777777778
2026-01-29 11:08:24,58.95,2.92333333333333
2026-01-29 11:08:27,58.96,2.92416666666667
2026-01-29 11:08:30,58.96,2.925
2026-01-29 11:08:32,58.96,2.92555555555556
2026-01-29 11:08:35,58.96,2.92638888888889
2026-01-29 11:08:37,58.96,2.92694444444444
2026-01-29 11:08:39,58.95,2.9275
2026-01-29 11:08:42,58.97,2.92833333333333
2026-01-29 11:08:45,58.97,2.92916666666667
2026-01-29 11:08:48,58.97,2.93
2026-01-29 11:08:50,58.96,2.93055555555556
2026-01-29 11:08:55,58.98,2.93194444444444
2026-01-29 11:08:58,58.96,2.93277777777778
2026-01-29 11:09:00,58.98,2.93333333333333
2026-01-29 11:09:03,58.98,2.93416666666667
2026-01-29 11:09:05,58.99,2.93472222222222
2026-01-29 11:09:08,58.96,2.93555555555556
2026-01-29 11:09:11,58.97,2.93638888888889
