Time_min,Temp_C
39.5833333333333,40.3
39.6166666666667,40.32
39.6666666666667,40.32
39.7,40.33
39.75,40.35
39.7833333333333,40.35
39.8333333333333,40.37
39.8833333333333,40.39
39.9166666666667,40.38
39.9666666666667,40.41
40.05,40.41
40.0833333333333,40.41
40.1333333333333,40.42
40.1666666666667,40.44
40.2166666666667,40.43
40.2666666666667,40.44
40.3166666666667,40.46
40.35,40.46
40.3833333333333,40.47
40.4333333333333,40.49
40.4666666666667,40.48
40.5166666666667,40.49
40.5666666666667,40.51
40.6,40.49
40.65,40.51
40.7,40.53
40.7333333333333,40.51
40.7833333333333,40.54
40.8166666666667,40.55
40.8666666666667,40.57
40.9,40.57
40.95,40.57
40.9833333333333,40.57
41.0333333333333,40.58
41.0666666666667,40.62
41.1166666666667,40.6
41.1666666666667,40.61
41.2,40.62
41.25,40.64
41.3,40.64
41.3333333333333,40.66
41.3666666666667,40.65
41.4166666666667,40.67
41.45,40.67
41.5,40.68
41.55,40.68
41.5833333333333,40.71
41.6333333333333,40.71
41.6833333333333,40.71
41.7166666666667,40.71
41.7666666666667,40.72
41.8,40.74
41.85,40.74
41.8833333333333,40.77
41.9333333333333,40.77
41.9833333333333,40.78
42.0166666666667,40.77
42.0666666666667,40.8
42.1,40.81
42.15,40.81
42.1833333333333,40.82
42.2333333333333,40.83
42.2666666666667,40.83
42.3166666666667,40.85
42.7,40.94
42.75,40.96
42.7833333333333,40.96
42.8333333333333,40.97
42.8833333333333,40.98
42.9166666666667,40.98
42.9666666666667,40.99
43,41.01
43.05,41.02
43.0833333333333,41.02
43.1333333333333,41.04
43.1666666666667,41.05
43.2166666666667,41.05
43.2666666666667,41.07
43.3,41.09
43.35,41.09
43.3833333333333,41.1
45.6166666666667,41.58
45.65,41.6
45.7,41.61
45.7333333333333,41.6
45.7833333333333,41.61
45.8333333333333,41.63
45.8666666666667,41.64
45.9166666666667,41.64
45.95,41.63
46.9833333333333,41.82
47.0166666666667,41.82
47.2833333333333,41.85
47.3333333333333,41.88
47.3666666666667,41.89
47.4166666666667,41.89
47.45,41.89
47.5,41.91
47.55,41.91
47.7166666666667,41.95
47.75,41.95
49.4666666666667,42.31
49.5166666666667,42.34
49.55,42.33
49.6,42.35
