Hours,T_In,T_Out
4.0515,68.9719999999985,68.0359999999975
4.05705,69.5813999999996,66.6389999999996
4.0626,69.2972000000006,67.1039999999981
4.06815,69.9601999999997,66.7692000000008
4.0737,69.8715999999977,67.4312000000003
4.07925,70.2819999999997,67.7619999999999
4.0848,69.4003999999999,68.238400000001
4.09035,69.6481999999996,69.8021999999991
4.0959,69.5311999999999,68.7759999999999
4.10145,70.4350000000002,68.5372
4.107,69.9820000000004,68.1899999999992
4.11255,69.421,68.4974000000005
4.1181,69.9932,68.0555999999991
4.12365,69.7022000000002,68.0895999999992
4.1292,70.0411999999996,67.3603999999999
4.13475,69.7269999999998,67.1039999999993
4.1403,69.064,66.2280000000002
4.14585,69.3331999999991,66.0239999999995
4.1514,69.608,66.5287999999999
4.15695,69.5575999999987,66.1383999999994
4.1625,69.89,66.51
4.16805,69.0119000000002,67.6701000000004
4.1736,69.1108000000001,68.7144
4.17915,69.8382000000019,69.6437999999997
4.1847,69.4884,68.6320000000001
4.19025,69.5900000000004,68.7169999999996
4.1958,69.6032000000001,68.1428000000005
4.20135,69.6172,68.0895999999999
4.2069,69.5095999999999,67.8636000000001
4.21245,69.9546,66.6691999999993
4.218,70.1200000000006,67.039999999998
4.22355,70.022,67.6286000000001
4.2291,69.5031999999993,66.8032000000001
4.23465,69.5566,66.6078
4.2402,69.6447999999987,66.2131999999994
4.24575,69.7299999999983,66.9420000000007
4.2513,69.5060000000011,67.2215999999999
4.25685,69.5055999999991,67.0658000000016
4.2624,69.1171999999998,67.7632000000004
4.26795,69.4209999999989,67.8121999999995
4.2735,69.6480000000002,67.7460000000004
4.27905,70.2517999999994,68.3125999999989
4.2846,69.5311999999999,68.3840000000002
4.29015,69.6798000000007,67.9663999999984
4.2957,70.1904,68.4776
4.30125,69.1199999999986,67.8849999999972
4.3068,69.6672000000004,66.8687999999987
4.31235,69.5574000000003,66.5706000000002
4.3179,69.3915999999983,66.0555999999993
4.32345,70.1597999999986,65.167000000002
4.329,69.1100000000003,65.8600000000004
4.33455,69.8603999999993,66.0274000000003
4.3401,69.998,66.3512000000005
4.34565,70.0492000000008,68.2649999999998
4.3512,68.9155999999993,68.1707999999995
4.35675,69.5220000000001,68.9370000000002
4.3623,69.4419999999994,68.8871999999993
4.36785,69.6158,68.6932
4.3734,69.2535999999994,68.2923999999987
4.37895,69.455,67.4913999999998
4.3845,69.5919999999987,67.06
4.39005,69.7786000000001,67.8446000000002
4.3956,68.9312000000008,66.9587999999997
4.40115,69.8337999999999,67.1950000000005
4.4067,69.7099999999998,65.1840000000002
4.41225,70.3650000000004,64.9760000000004
4.4178,69.8568,64.5252000000001
4.42335,69.4428000000008,65.1349999999995
4.4289,69.3684000000001,65.4940000000001
4.43445,69.5063999999997,66.8326000000002
4.44,70,68.89
4.44555,67.9501999999978,70.0482000000009
4.4511,69.3732000000001,69.1779999999999
4.45665,69.6875999999994,69.1125999999997
4.4622,70.1063999999998,68.9379999999997
4.46775,69.4519999999998,68.836
4.4733,70,69.0408000000022
4.47885,69.9028000000003,67.6581999999996
4.4844,69.870399999999,67.2379999999999
4.48995,69.7608,65.5551999999999
4.4955,69.9240000000003,64.333999999999
4.50105,69.5946,64.3936000000001
4.5066,69.6911999999998,64.6152
4.51215,69.4795999999999,66.05
4.5177,69.293199999999,67.1588000000001
4.52325,69.497999999999,68.6180000000018
4.5288,68.9611999999998,69.1468
4.53435,69.5343999999996,68.4030000000041
4.5399,69.4156,69.0784000000005
4.54545,69.7870000000008,67.5195999999966
4.551,69.7059999999998,68.6179999999998
4.55655,69.1206000000012,67.9642
4.5621,69.8900000000027,67.4711999999983
4.56765,69.3322,66.9722
4.5732,69.367999999998,66.2444
4.57875,69.595,65.3975
4.5843,69.7812,64.7108000000001
4.58985,70.0469999999982,64.3273999999987
4.5954,69.9504,64.3656000000002
4.60095,69.9823999999986,65.5684
4.6065,69.4739999999996,66.8400000000001
4.61205,69.8547999999996,69.1454000000007
4.6176,69.2359999999988,69.1767999999992
4.62315,69.8204,69.263
4.6287,69.5599999999994,69.7928000000017
4.63425,69.6359999999999,68.209
4.6398,70.3044000000007,68.0699999999997
4.64535,69.962,67.724
4.6509,69.4004000000011,67.6395999999993
4.65645,69.6379999999999,67.4544000000002
4.662,69.8480000000008,65.9519999999998
4.66755,69.4998,65.3012000000001
4.6731,70.4604000000002,64.4688000000004
4.67865,69.7226000000003,64.5638000000002
4.6842,69.4624000000006,64.5923999999996
4.68975,69.3410000000002,64.7039999999996
4.6953,69.3680000000001,65.5632
4.70085,69.2379999999996,67.5066000000002
4.7064,69.0192,68.4524
4.71195,69.9233999999986,68.9686000000016
4.7175,70.26,67.96
4.72305,69.042200000002,68.4323999999991
4.7286,69.5972,69.1172000000002
4.73415,69.3997999999996,67.7442000000011
4.7397,70.1852000000028,67.7936000000009
4.74525,69.6830000000005,67.6019999999993
4.7508,69.3624000000006,66.5459999999987
4.75635,69.0390000000001,65.6572000000004
4.7619,69.2371999999996,65.0779999999993
4.76745,69.2682,65.0372000000004
4.773,69.2880000000005,64.6659999999998
4.77855,69.145999999999,65.5832000000032
4.7841,69.2832000000001,65.8447999999996
4.78965,69.6363999999964,67.6906000000006
4.7952,69.2872,69.0299999999993
4.80075,69.3709999999985,68.8679999999989
4.8063,69.65,69.1324
4.81185,69.6892000000002,68.8102000000007
4.8174,69.7263999999977,66.2455999999999
4.82295,74.3430000000007,68.4552000000004
4.8285,76.666,69.382
4.83405,75.4569999999982,66.7324000000013
4.8396,74.4179999999998,64.83
4.84515,70.4585999999999,62.6555999999998
4.8507,70.786,62.3955999999999
4.85625,68.0250000000015,59.305000000003
4.8618,68.9772000000001,59.9860000000001
