Time_min,Temp_C
1.2,24.34
1.25,24.33
1.28333333333333,24.32
1.33333333333333,24.35
1.41666666666667,24.33
1.45,24.35
1.51666666666667,24.36
1.56666666666667,24.36
1.58333333333333,24.39
1.65,24.39
1.66666666666667,24.41
1.78333333333333,24.46
1.81666666666667,24.46
1.88333333333333,24.49
1.96666666666667,24.53
2.03333333333333,24.56
3.58333333333333,26.35
3.61666666666667,26.45
3.65,26.51
3.68333333333333,26.6
3.76666666666667,26.76
7.66666666666667,38.32
7.73333333333333,38.51
7.75,38.64
7.8,38.8
7.83333333333333,38.96
7.88333333333333,39.08
7.93333333333333,39.25
7.96666666666667,39.42
8.01666666666667,39.54
11.9166666666667,52.46
11.9666666666667,52.55
12,52.69
12.0333333333333,52.82
12.0833333333333,52.92
12.1166666666667,53.06
12.1666666666667,53.21
12.2333333333333,53.3
12.25,53.44
12.3,53.59
12.3333333333333,53.66
12.3833333333333,53.8
16.5166666666667,63.99
16.5333333333333,64.08
16.5833333333333,64.19
16.6666666666667,64.33
16.7,64.42
16.75,64.49
16.8166666666667,64.57
16.85,64.67
16.8833333333333,64.72
16.9166666666667,64.82
16.9833333333333,64.91
17.1,65.15
17.15,65.19
17.2,65.28
17.9333333333333,66.5
17.95,66.57
17.9833333333333,66.67
18.05,66.71
18.1,66.78
18.1166666666667,66.85
19.8166666666667,68.77
19.8333333333333,68.78
19.8833333333333,68.81
19.9333333333333,68.86
19.9666666666667,68.86
20,68.91
20.0666666666667,68.94
20.0833333333333,68.96
20.1333333333333,68.99
20.1833333333333,69.03
20.2166666666667,69.05
20.2666666666667,69.06
21.0166666666667,69.38
21.0333333333333,69.39
21.0833333333333,69.39
21.1166666666667,69.4
21.1666666666667,69.41
21.2,69.44
21.25,69.43
21.9333333333333,69.53
22.0333333333333,69.55
22.0666666666667,69.54
22.1,69.54
22.15,69.56
22.1833333333333,69.57
22.2333333333333,69.58
22.2833333333333,69.58
22.3166666666667,69.6
22.3666666666667,69.61
22.4,69.63
22.45,69.64
22.4833333333333,69.66
24.6166666666667,71.08
24.65,71.14
24.6666666666667,71.18
24.7166666666667,71.21
24.8166666666667,71.29
24.85,71.33
24.8833333333333,71.36
24.9333333333333,71.4
24.9666666666667,71.44
25.0333333333333,71.49
25.2166666666667,71.64
25.2333333333333,71.69
27.1,73.6
27.1166666666667,73.65
27.15,73.71
27.2,73.74
27.25,73.76
27.2833333333333,73.83
27.3333333333333,73.89
27.4,73.92
27.4333333333333,73.96
27.45,74.03
27.5166666666667,74.06
27.5666666666667,74.1
27.5833333333333,74.16
27.65,74.19
27.6666666666667,74.25
27.7833333333333,74.33
27.8666666666667,74.44
27.8833333333333,74.49
27.9333333333333,74.53
29.4666666666667,76.25
29.5333333333333,76.32
29.55,76.36
29.6,76.39
29.65,76.44
29.7333333333333,76.53
29.7666666666667,76.58
29.8166666666667,76.64
31.9,77.92
31.9333333333333,77.94
31.95,77.94
32,77.96
32.0333333333333,77.97
32.0833333333333,77.97
32.1333333333333,77.99
32.3666666666667,78.02
32.3833333333333,78.03
32.45,78.02
32.4666666666667,78.02
32.5166666666667,78.03
32.55,78.03
32.6166666666667,78.04
32.6666666666667,78.04
32.6833333333333,78.03
32.7333333333333,78.04
32.7666666666667,78.06
33.65,77.93
33.6666666666667,77.92
33.7166666666667,77.92
33.75,77.89
33.8,77.89
33.8666666666667,77.89
33.8833333333333,77.89
33.95,77.86
33.9666666666667,77.88
34.0166666666667,77.86
34.0833333333333,77.85
34.1,77.85
34.1333333333333,77.83
34.1833333333333,77.83
34.2666666666667,77.82
34.3166666666667,77.82
34.35,77.82
34.4166666666667,77.82
34.4333333333333,77.81
34.4833333333333,77.81
34.5666666666667,77.81
34.65,77.82
34.7,77.82
34.7666666666667,77.82
34.8,77.82
34.8333333333333,77.83
34.8666666666667,77.82
34.9166666666667,77.83
34.95,77.83
35,77.85
35.0833333333333,77.86
35.1333333333333,77.86
35.6833333333333,78.06
35.7333333333333,78.08
35.7666666666667,78.11
35.8166666666667,78.11
35.85,78.15
35.9166666666667,78.16
35.9666666666667,78.19
35.9833333333333,78.19
36.05,78.24
36.0666666666667,78.24
36.1166666666667,78.28
36.15,78.3
36.2333333333333,78.32
36.3,78.36
36.3333333333333,78.38
36.3666666666667,78.42
36.4333333333333,78.42
36.45,78.46
36.5,78.47
36.5333333333333,78.5
36.5833333333333,78.52
36.6333333333333,78.53
36.6666666666667,78.58
37.65,79.02
37.7,79.06
37.7333333333333,79.05
37.7833333333333,79.07
37.85,79.08
37.8666666666667,79.1
37.9166666666667,79.1
37.95,79.1
38,79.11
38.0333333333333,79.11
38.1833333333333,79.15
38.25,79.17
38.7666666666667,79.21
38.8333333333333,79.21
38.85,79.21
39.15,79.19
39.2,79.19
39.2333333333333,79.17
39.2833333333333,79.17
39.35,79.16
39.3666666666667,79.15
39.4166666666667,79.14
39.45,79.14
39.5166666666667,79.14
39.5833333333333,79.11
39.6166666666667,79.1
39.6666666666667,79.1
39.7166666666667,79.08
39.75,79.06
39.8,79.07
39.8333333333333,79.03
39.9,79.03
39.9833333333333,78.99
40.05,78.97
40.1,78.96
40.1333333333333,78.94
40.1833333333333,78.93
40.2166666666667,78.9
40.2666666666667,78.89
40.3166666666667,78.88
40.3666666666667,78.86
40.4166666666667,78.85
40.4333333333333,78.83
40.5,78.81
40.5166666666667,78.78
40.5666666666667,78.79
40.6333333333333,78.76
40.65,78.74
40.8,78.69
40.8666666666667,78.66
40.9166666666667,78.64
40.95,78.64
41.0166666666667,78.61
41.0666666666667,78.58
41.0833333333333,78.58
41.1166666666667,78.57
41.1666666666667,78.56
41.2333333333333,78.54
41.25,78.53
41.3666666666667,78.52
41.3833333333333,78.51
41.4666666666667,78.51
41.5333333333333,78.51
41.55,78.49
41.6,78.5
41.6333333333333,78.49
41.7166666666667,78.49
41.7666666666667,78.5
41.8333333333333,78.5
41.8666666666667,78.52
41.9,78.52
41.9333333333333,78.53
41.9833333333333,78.53
42.0166666666667,78.52
42.0666666666667,78.54
42.1666666666667,78.56
42.2166666666667,78.57
42.25,78.58
42.2833333333333,78.6
42.6833333333333,78.74
42.7,78.75
42.75,78.8
42.8,78.81
42.85,78.82
42.9,78.83
42.95,78.88
42.9666666666667,78.89
43,78.91
43.0666666666667,78.94
43.1166666666667,78.96
43.1833333333333,79.02
43.2166666666667,79.03
43.2666666666667,79.05
43.3,79.08
43.35,79.1
43.4,79.13
45.6166666666667,80.05
45.6666666666667,80.06
45.7,80.03
45.7666666666667,80.05
45.8,80.06
45.8333333333333,80.07
45.8833333333333,80.06
45.9166666666667,80.06
46.9666666666667,79.83
47,79.8
47.2833333333333,79.6
47.3333333333333,79.58
47.4166666666667,79.52
47.4666666666667,79.49
47.5,79.44
47.5666666666667,79.42
47.7,79.31
47.7166666666667,79.3
47.7666666666667,79.27
49.5,78.33
49.5166666666667,78.33
49.5666666666667,78.33
49.65,78.29
49.6833333333333,78.31
55.5333333333333,76.03
55.5666666666667,76
55.6,76
55.65,75.97
55.6833333333333,75.96
55.75,75.94
55.7666666666667,75.92
55.8166666666667,75.92
55.8666666666667,75.9
55.9166666666667,75.89
