Datum,Temperatur (°C),Feuchtigkeit (°C),Druck (hPa),RSSI (dBm),Spannung (V),Beschleunigung X (g),Beschleunigung Y (g),Beschleunigung Z (g),Bewegungszähler (Bewegungen),TX-Leistung (dBm),Messsequenznummer
2026-01-21 16:03:50,26.07,30.2,,,3.196,0.632,-0.848,-0.132,55,4,9317
2026-01-21 16:03:53,26.1,30.21,,,3.196,0.632,-0.844,-0.132,55,4,9318
2026-01-21 16:03:55,26.14,30.18,,,3.196,0.632,-0.844,-0.136,55,4,9319
2026-01-21 16:03:58,26.16,30.18,,,3.196,0.632,-0.84,-0.12,55,4,9320
2026-01-21 16:04:01,26.18,30.14,,,3.196,0.632,-0.844,-0.128,55,4,9321
2026-01-21 16:07:54,28.77,29.16,,,3.168,0.624,-0.84,-0.124,57,4,9412
2026-01-21 16:07:57,28.78,29.13,,,3.168,0.632,-0.84,-0.124,57,4,9413
2026-01-21 16:07:59,28.8,29.13,,,3.168,0.632,-0.836,-0.132,57,4,9414
2026-01-21 16:08:02,28.85,29.12,,,3.168,0.628,-0.844,-0.12,57,4,9415
2026-01-21 16:08:05,28.87,29.08,,,3.168,0.632,-0.84,-0.12,57,4,9416
2026-01-21 16:08:07,28.89,29.08,,,3.168,0.64,-0.844,-0.124,57,4,9417
2026-01-21 16:08:10,28.93,29.09,,,3.168,0.632,-0.844,-0.12,57,4,9418
2026-01-21 16:08:12,28.96,29.04,,,3.168,0.628,-0.84,-0.124,57,4,9419
2026-01-21 16:08:15,28.99,29.05,,,3.168,0.632,-0.844,-0.132,57,4,9420
2026-01-21 16:08:18,29.02,29.04,,,3.168,0.636,-0.84,-0.124,57,4,9421
2026-01-21 16:08:20,29.06,29.03,,,3.168,0.636,-0.84,-0.124,57,4,9422
2026-01-21 16:08:23,29.08,29.02,,,3.168,0.624,-0.848,-0.132,57,4,9423
2026-01-21 16:12:30,31.65,28.02,,,3.171,0.956,0.352,0.12,66,4,9519
2026-01-21 16:12:32,31.67,28.03,,,3.171,0.956,0.352,0.128,66,4,9520
2026-01-21 16:12:35,31.69,28.03,,,3.171,0.956,0.348,0.128,66,4,9521
2026-01-21 16:12:37,31.73,28,,,3.171,0.964,0.348,0.128,66,4,9522
2026-01-21 16:12:40,31.74,27.99,,,3.171,0.96,0.352,0.12,66,4,9523
2026-01-21 16:12:42,31.77,28,,,3.171,0.968,0.348,0.12,66,4,9524
2026-01-21 16:12:45,31.79,27.99,,,3.171,0.96,0.344,0.12,66,4,9525
2026-01-21 16:12:47,31.82,27.97,,,3.171,0.96,0.356,0.124,66,4,9526
2026-01-21 16:12:50,31.84,27.97,,,3.171,0.96,0.352,0.124,66,4,9527
2026-01-21 16:12:52,31.87,27.96,,,3.171,0.956,0.352,0.128,66,4,9528
2026-01-21 16:12:55,31.9,27.94,,,3.171,0.96,0.356,0.12,66,4,9529
2026-01-21 16:12:58,31.92,27.94,,,3.171,0.968,0.352,0.12,66,4,9530
2026-01-21 16:13:01,31.94,27.92,,,3.171,0.956,0.352,0.12,66,4,9531
2026-01-21 16:13:03,31.98,27.92,,,3.171,0.96,0.356,0.128,66,4,9532
2026-01-21 16:13:05,32,27.92,,,3.171,0.96,0.36,0.12,66,4,9533
2026-01-21 16:13:08,32.03,27.89,,,3.171,0.968,0.356,0.124,66,4,9534
2026-01-21 16:13:10,32.04,27.9,,,3.171,0.96,0.348,0.124,66,4,9535
2026-01-21 16:13:13,32.07,27.92,,,3.171,0.96,0.356,0.128,66,4,9536
2026-01-21 16:13:54,32.5,27.74,,,3.175,0.96,0.356,0.124,66,4,9552
2026-01-21 16:13:57,32.54,27.69,,,3.175,0.964,0.348,0.124,66,4,9553
2026-01-21 16:13:59,32.58,27.68,,,3.175,0.96,0.356,0.124,66,4,9554
2026-01-21 16:14:02,32.61,27.69,,,3.175,0.96,0.352,0.12,66,4,9555
2026-01-21 16:14:04,32.64,27.67,,,3.175,0.956,0.352,0.128,66,4,9556
2026-01-21 16:14:07,32.66,27.66,,,3.175,0.956,0.352,0.128,66,4,9557
2026-01-21 16:15:50,33.69,27.18,,,3.178,0.956,0.348,0.116,67,4,9597
2026-01-21 16:15:53,33.7,27.15,,,3.192,0.96,0.36,0.124,67,4,9598
2026-01-21 16:15:55,33.74,27.14,,,3.192,0.96,0.36,0.124,67,4,9599
2026-01-21 16:15:58,33.76,27.16,,,3.192,0.956,0.356,0.12,67,4,9600
2026-01-21 16:16:00,33.79,27.13,,,3.192,0.96,0.356,0.124,67,4,9601
2026-01-21 16:16:03,33.79,27.11,,,3.192,0.96,0.356,0.124,67,4,9602
2026-01-21 16:16:05,33.82,27.11,,,3.192,0.956,0.356,0.128,67,4,9603
2026-01-21 16:16:08,33.84,27.1,,,3.192,0.956,0.352,0.12,67,4,9604
2026-01-21 16:16:10,33.86,27.11,,,3.192,0.952,0.356,0.136,67,4,9605
2026-01-21 16:16:13,33.89,27.08,,,3.192,0.952,0.352,0.12,67,4,9606
2026-01-21 16:16:15,33.93,27.05,,,3.192,0.96,0.352,0.132,67,4,9607
2026-01-21 16:17:02,34.3,26.87,,,3.203,0.956,0.36,0.128,67,4,9625
2026-01-21 16:17:04,34.33,26.84,,,3.203,0.956,0.356,0.128,67,4,9626
2026-01-21 16:17:07,34.35,26.84,,,3.203,0.956,0.352,0.124,67,4,9627
2026-01-21 16:17:10,34.36,26.84,,,3.203,0.96,0.356,0.12,67,4,9628
2026-01-21 16:17:12,34.39,26.85,,,3.203,0.956,0.356,0.128,67,4,9629
2026-01-21 16:17:15,34.42,26.8,,,3.203,0.956,0.364,0.128,67,4,9630
2026-01-21 16:17:56,34.71,26.64,,,3.196,-0.864,0.456,0.124,69,4,9646
2026-01-21 16:17:58,34.72,26.61,,,3.196,-0.86,0.452,0.12,69,4,9647
2026-01-21 16:18:01,34.74,26.6,,,3.196,-0.864,0.46,0.12,69,4,9648
2026-01-21 16:18:04,34.74,26.59,,,3.196,-0.864,0.452,0.112,69,4,9649
2026-01-21 16:18:06,34.76,26.6,,,3.196,-0.864,0.46,0.112,69,4,9650
2026-01-21 16:18:09,34.77,26.58,,,3.196,-0.856,0.456,0.108,69,4,9651
2026-01-21 16:18:11,34.77,26.57,,,3.196,-0.86,0.456,0.12,69,4,9652
2026-01-21 16:18:14,34.79,26.57,,,3.196,-0.868,0.456,0.108,69,4,9653
2026-01-21 16:18:16,34.8,26.56,,,3.196,-0.864,0.46,0.112,69,4,9654
2026-01-21 16:18:19,34.79,26.56,,,3.196,-0.864,0.46,0.12,69,4,9655
2026-01-21 16:18:21,34.81,26.57,,,3.196,-0.86,0.46,0.12,69,4,9656
2026-01-21 16:18:24,34.82,26.52,,,3.196,-0.868,0.452,0.12,69,4,9657
2026-01-21 16:18:27,34.82,26.52,,,3.196,-0.86,0.456,0.108,69,4,9658
2026-01-21 16:18:29,34.85,26.55,,,3.196,-0.86,0.452,0.116,69,4,9659
2026-01-21 16:18:32,34.87,26.53,,,3.196,-0.864,0.46,0.124,69,4,9660
2026-01-21 16:20:35,35.27,26.54,,,3.175,-0.176,0.996,0.236,75,4,9708
2026-01-21 16:20:38,35.26,26.52,,,3.175,-0.18,0.996,0.244,75,4,9709
2026-01-21 16:20:40,35.28,26.53,,,3.175,-0.176,0.988,0.24,75,4,9710
2026-01-21 16:20:43,35.29,26.5,,,3.175,-0.176,0.992,0.248,75,4,9711
2026-01-21 16:20:45,35.32,26.52,,,3.175,-0.172,0.992,0.24,75,4,9712
2026-01-21 16:20:48,35.32,26.5,,,3.175,-0.176,0.988,0.24,75,4,9713
2026-01-21 16:20:50,35.33,26.5,,,3.175,-0.176,0.996,0.24,75,4,9714
2026-01-21 16:20:53,35.35,26.52,,,3.178,-0.176,0.992,0.236,75,4,9715
2026-01-21 16:20:55,35.35,26.51,,,3.178,-0.18,0.992,0.24,75,4,9716
2026-01-21 16:20:58,35.37,26.5,,,3.178,-0.172,0.996,0.232,75,4,9717
2026-01-21 16:21:01,35.37,26.53,,,3.178,-0.176,0.992,0.248,75,4,9718
2026-01-21 16:21:03,35.39,26.5,,,3.178,-0.176,0.992,0.244,75,4,9719
2026-01-21 16:21:06,35.4,26.5,,,3.178,-0.172,0.996,0.24,75,4,9720
2026-01-21 16:21:08,35.41,26.5,,,3.178,-0.176,0.996,0.248,75,4,9721
2026-01-21 16:21:11,35.43,26.51,,,3.178,-0.176,0.992,0.24,75,4,9722
2026-01-21 16:21:14,35.44,26.47,,,3.178,-0.176,0.992,0.244,75,4,9723
2026-01-21 16:21:16,35.46,26.51,,,3.178,-0.172,0.992,0.236,75,4,9724
2026-01-21 16:23:07,35.96,26.44,,,3.175,0.036,-1.052,-0.172,81,4,9767
2026-01-21 16:23:09,35.97,26.44,,,3.175,0.036,-1.06,-0.172,81,4,9768
2026-01-21 16:23:12,35.99,26.47,,,3.175,0.036,-1.044,-0.176,81,4,9769
2026-01-21 16:23:14,36.01,26.47,,,3.175,0.036,-1.056,-0.168,81,4,9770
2026-01-21 16:23:17,36.04,26.44,,,3.175,0.036,-1.056,-0.168,81,4,9771
2026-01-21 16:23:19,36.04,26.44,,,3.175,0.028,-1.06,-0.176,81,4,9772
2026-01-21 16:23:22,36.07,26.44,,,3.175,0.036,-1.064,-0.18,81,4,9773
2026-01-21 16:23:25,36.08,26.45,,,3.175,0.04,-1.052,-0.18,81,4,9774
2026-01-21 16:23:27,36.11,26.42,,,3.175,0.032,-1.052,-0.164,81,4,9775
2026-01-21 16:23:30,36.11,26.44,,,3.175,0.036,-1.056,-0.168,81,4,9776
2026-01-21 16:23:33,36.14,26.41,,,3.175,0.036,-1.052,-0.176,81,4,9777
2026-01-21 16:23:35,36.14,26.41,,,3.175,0.036,-1.048,-0.172,81,4,9778
2026-01-21 16:23:38,36.17,26.44,,,3.175,0.032,-1.056,-0.176,81,4,9779
2026-01-21 16:23:40,36.2,26.42,,,3.175,0.036,-1.048,-0.172,81,4,9780
2026-01-21 16:23:43,36.21,26.38,,,3.175,0.032,-1.052,-0.184,81,4,9781
2026-01-21 16:23:45,36.23,26.39,,,3.175,0.032,-1.052,-0.18,81,4,9782
2026-01-21 16:23:48,36.24,26.4,,,3.175,0.036,-1.052,-0.172,81,4,9783
2026-01-21 16:23:50,36.28,26.38,,,3.175,0.04,-1.056,-0.172,81,4,9784
2026-01-21 16:23:53,36.29,26.37,,,3.175,0.036,-1.048,-0.176,81,4,9785
2026-01-21 16:23:55,36.32,26.37,,,3.178,0.036,-1.048,-0.176,81,4,9786
2026-01-21 16:25:28,37.02,26.1,,,3.182,0.032,-1.052,-0.172,83,4,9822
2026-01-21 16:25:30,37.04,26.09,,,3.182,0.036,-1.048,-0.172,83,4,9823
2026-01-21 16:25:33,37.07,26.1,,,3.182,0.04,-1.048,-0.168,83,4,9824
2026-01-21 16:25:36,37.09,26.07,,,3.182,0.032,-1.056,-0.164,83,4,9825
2026-01-21 16:25:39,37.1,26.05,,,3.182,0.036,-1.052,-0.172,83,4,9826
2026-01-21 16:25:41,37.13,26.08,,,3.182,0.032,-1.056,-0.168,83,4,9827
2026-01-21 16:25:44,37.14,26.06,,,3.182,0.032,-1.048,-0.172,83,4,9828
2026-01-21 16:25:46,37.17,26.06,,,3.182,0.032,-1.056,-0.172,83,4,9829
2026-01-21 16:25:49,37.17,26.03,,,3.182,0.04,-1.052,-0.164,83,4,9830
2026-01-21 16:27:52,38.01,25.59,,,3.199,0.04,-1.056,-0.176,83,4,9878
2026-01-21 16:27:55,38.04,25.61,,,3.196,0.04,-1.052,-0.176,83,4,9879
2026-01-21 16:27:57,38.07,25.59,,,3.196,0.036,-1.048,-0.172,83,4,9880
2026-01-21 16:28:00,38.06,25.59,,,3.196,0.04,-1.052,-0.172,83,4,9881
2026-01-21 16:28:02,38.07,25.58,,,3.196,0.032,-1.06,-0.176,83,4,9882
2026-01-21 16:28:05,38.1,25.56,,,3.196,0.036,-1.056,-0.172,83,4,9883
2026-01-21 16:28:07,38.11,25.55,,,3.196,0.036,-1.06,-0.168,83,4,9884
2026-01-21 16:28:23,38.2,25.5,,,3.196,0.032,-1.056,-0.176,83,4,9890
2026-01-21 16:28:25,38.21,25.49,,,3.196,0.036,-1.056,-0.168,83,4,9891
2026-01-21 16:28:28,38.24,25.5,,,3.196,0.032,-1.052,-0.172,83,4,9892
2026-01-21 16:28:30,38.24,25.46,,,3.196,0.04,-1.06,-0.176,83,4,9893
2026-01-21 16:28:33,38.25,25.47,,,3.196,0.04,-1.048,-0.18,83,4,9894
2026-01-21 16:28:35,38.27,25.47,,,3.196,0.036,-1.056,-0.18,83,4,9895
2026-01-21 16:28:38,38.28,25.45,,,3.196,0.04,-1.056,-0.172,83,4,9896
2026-01-21 16:28:41,38.3,25.43,,,3.196,0.04,-1.056,-0.176,83,4,9897
2026-01-21 16:28:43,38.32,25.43,,,3.196,0.04,-1.056,-0.172,83,4,9898
2026-01-21 16:28:46,38.33,25.43,,,3.196,0.032,-1.048,-0.176,83,4,9899
2026-01-21 16:29:37,38.58,25.3,,,3.199,0.036,-1.052,-0.176,83,4,9919
2026-01-21 16:29:40,38.59,25.3,,,3.199,0.044,-1.052,-0.184,83,4,9920
2026-01-21 16:29:42,38.58,25.29,,,3.199,0.04,-1.056,-0.176,83,4,9921
2026-01-21 16:29:45,38.63,25.29,,,3.199,0.036,-1.056,-0.176,83,4,9922
2026-01-21 16:29:47,38.63,25.29,,,3.199,0.04,-1.044,-0.168,83,4,9923
2026-01-21 16:29:50,38.64,25.26,,,3.199,0.04,-1.052,-0.168,83,4,9924
2026-01-21 16:29:52,38.65,25.27,,,3.199,0.04,-1.056,-0.172,83,4,9925
2026-01-21 16:29:55,38.67,25.26,,,3.199,0.036,-1.056,-0.18,83,4,9926
2026-01-21 16:29:59,38.67,25.26,,,3.175,0.04,-1.056,-0.168,83,4,9927
2026-01-21 16:30:01,38.68,25.23,,,3.175,0.036,-1.056,-0.168,83,4,9928
2026-01-21 16:30:03,38.69,25.25,,,3.175,0.028,-1.056,-0.168,83,4,9929
2026-01-21 16:30:06,38.72,25.23,,,3.175,0.04,-1.048,-0.176,83,4,9930
2026-01-21 16:30:08,38.71,25.23,,,3.175,0.048,-1.064,-0.168,83,4,9931
2026-01-21 16:30:11,38.74,25.24,,,3.175,0.04,-1.052,-0.172,83,4,9932
2026-01-21 16:30:13,38.74,25.24,,,3.175,0.044,-1.056,-0.172,83,4,9933
2026-01-21 16:30:16,38.75,25.21,,,3.175,0.036,-1.056,-0.168,83,4,9934
2026-01-21 16:30:19,38.77,25.19,,,3.175,0.036,-1.056,-0.168,83,4,9935
2026-01-21 16:30:21,38.79,25.22,,,3.175,0.036,-1.052,-0.172,83,4,9936
2026-01-21 16:30:24,38.78,25.2,,,3.175,0.04,-1.044,-0.164,83,4,9937
2026-01-21 16:30:26,38.82,25.19,,,3.175,0.036,-1.052,-0.164,83,4,9938
2026-01-21 16:30:29,38.82,25.2,,,3.175,0.04,-1.052,-0.172,83,4,9939
2026-01-21 16:30:31,38.84,25.2,,,3.175,0.032,-1.056,-0.172,83,4,9940
2026-01-21 16:30:34,38.84,25.18,,,3.175,0.036,-1.052,-0.168,83,4,9941
2026-01-21 16:30:36,38.85,25.17,,,3.175,0.04,-1.052,-0.176,83,4,9942
2026-01-21 16:30:39,38.86,25.18,,,3.175,0.04,-1.056,-0.168,83,4,9943
2026-01-21 16:30:41,38.87,25.15,,,3.175,0.032,-1.052,-0.172,83,4,9944
2026-01-21 16:30:44,38.89,25.16,,,3.175,0.032,-1.052,-0.172,83,4,9945
2026-01-21 16:30:47,38.9,25.15,,,3.175,0.036,-1.052,-0.172,83,4,9946
2026-01-21 16:30:49,38.92,25.14,,,3.175,0.036,-1.056,-0.172,83,4,9947
2026-01-21 16:30:52,38.92,25.17,,,3.175,0.028,-1.056,-0.164,83,4,9948
2026-01-21 16:30:54,38.94,25.14,,,3.175,0.04,-1.052,-0.172,83,4,9949
2026-01-21 16:30:57,38.96,25.15,,,3.175,0.04,-1.06,-0.172,83,4,9950
2026-01-21 16:30:59,38.96,25.13,,,3.175,0.036,-1.056,-0.172,83,4,9951
2026-01-21 16:31:02,38.99,25.12,,,3.175,0.04,-1.052,-0.168,83,4,9952
2026-01-21 16:31:05,38.99,25.16,,,3.175,0.04,-1.056,-0.172,83,4,9953
2026-01-21 16:31:07,39,25.12,,,3.175,0.04,-1.052,-0.176,83,4,9954
2026-01-21 16:31:10,39.01,25.12,,,3.175,0.036,-1.052,-0.172,83,4,9955
2026-01-21 16:31:41,39.16,25.07,,,3.175,0.04,-1.052,-0.168,83,4,9967
2026-01-21 16:31:43,39.17,25.07,,,3.175,0.032,-1.048,-0.18,83,4,9968
2026-01-21 16:31:46,39.21,25.05,,,3.175,0.04,-1.048,-0.168,83,4,9969
2026-01-21 16:31:48,39.21,25.07,,,3.175,0.036,-1.048,-0.176,83,4,9970
2026-01-21 16:31:51,39.22,25.05,,,3.175,0.036,-1.056,-0.172,83,4,9971
2026-01-21 16:31:53,39.24,25.02,,,3.175,0.04,-1.06,-0.172,83,4,9972
2026-01-21 16:31:56,39.25,25.05,,,3.175,0.036,-1.056,-0.172,83,4,9973
2026-01-21 16:31:58,39.28,25.04,,,3.178,0.036,-1.056,-0.176,83,4,9974
2026-01-21 16:32:01,39.28,25.03,,,3.178,0.036,-1.064,-0.168,83,4,9975
2026-01-21 16:32:04,39.28,25.04,,,3.178,0.036,-1.056,-0.172,83,4,9976
2026-01-21 16:32:06,39.31,25.01,,,3.178,0.036,-1.052,-0.172,83,4,9977
2026-01-21 16:32:09,39.32,25.02,,,3.178,0.036,-1.052,-0.168,83,4,9978
2026-01-21 16:32:12,39.32,25.01,,,3.178,0.048,-1.056,-0.176,83,4,9979
2026-01-21 16:32:14,39.36,25,,,3.178,0.04,-1.052,-0.172,83,4,9980
2026-01-21 16:32:17,39.36,25,,,3.178,0.04,-1.056,-0.176,83,4,9981
2026-01-21 16:32:19,39.36,24.97,,,3.178,0.032,-1.056,-0.172,83,4,9982
2026-01-21 16:32:22,39.39,24.98,,,3.178,0.036,-1.056,-0.164,83,4,9983
2026-01-21 16:32:24,39.4,24.99,,,3.178,0.036,-1.056,-0.172,83,4,9984
2026-01-21 16:32:27,39.42,24.97,,,3.178,0.04,-1.056,-0.168,83,4,9985
2026-01-21 16:32:30,39.44,24.94,,,3.178,0.036,-1.056,-0.172,83,4,9986
2026-01-21 16:32:32,39.44,24.95,,,3.178,0.032,-1.06,-0.16,83,4,9987
2026-01-21 16:32:35,39.46,24.97,,,3.178,0.036,-1.048,-0.168,83,4,9988
2026-01-21 16:32:37,39.49,24.94,,,3.178,0.036,-1.048,-0.172,83,4,9989
2026-01-21 16:32:40,39.48,24.94,,,3.178,0.036,-1.056,-0.168,83,4,9990
2026-01-21 16:33:39,39.78,24.79,,,3.175,0.036,-1.056,-0.172,83,4,10013
2026-01-21 16:33:41,39.82,24.79,,,3.175,0.036,-1.048,-0.168,83,4,10014
2026-01-21 16:33:44,39.82,24.76,,,3.175,0.04,-1.056,-0.172,83,4,10015
2026-01-21 16:33:47,39.84,24.74,,,3.175,0.036,-1.052,-0.16,83,4,10016
2026-01-21 16:33:49,39.85,24.74,,,3.175,0.04,-1.052,-0.172,83,4,10017
2026-01-21 16:33:52,39.87,24.75,,,3.175,0.04,-1.056,-0.18,83,4,10018
2026-01-21 16:33:54,39.87,24.75,,,3.175,0.036,-1.052,-0.168,83,4,10019
2026-01-21 16:33:57,39.88,24.74,,,3.175,0.032,-1.056,-0.168,83,4,10020
2026-01-21 16:33:59,39.9,24.73,,,3.175,0.036,-1.052,-0.164,83,4,10021
2026-01-21 16:34:02,39.92,24.75,,,3.175,0.044,-1.052,-0.172,83,4,10022
2026-01-21 16:34:04,39.91,24.7,,,3.175,0.044,-1.056,-0.164,83,4,10023
2026-01-21 16:34:07,39.94,24.72,,,3.175,0.036,-1.06,-0.172,83,4,10024
2026-01-21 16:34:10,39.94,24.69,,,3.175,0.036,-1.056,-0.176,83,4,10025
2026-01-21 16:34:12,39.95,24.7,,,3.175,0.044,-1.052,-0.168,83,4,10026
2026-01-21 16:34:15,39.97,24.7,,,3.175,0.044,-1.052,-0.172,83,4,10027
2026-01-21 16:34:46,40.1,24.64,,,3.175,0.044,-1.06,-0.172,83,4,10039
2026-01-21 16:34:48,40.12,24.62,,,3.175,0.036,-1.056,-0.172,83,4,10040
2026-01-21 16:34:51,40.14,24.6,,,3.175,0.04,-1.056,-0.168,83,4,10041
2026-01-21 16:34:53,40.15,24.61,,,3.175,0.04,-1.048,-0.172,83,4,10042
2026-01-21 16:35:09,40.21,24.57,,,3.175,0.04,-1.056,-0.164,83,4,10048
2026-01-21 16:35:11,40.24,24.56,,,3.175,0.036,-1.056,-0.176,83,4,10049
2026-01-21 16:35:14,40.24,24.56,,,3.175,0.044,-1.052,-0.168,83,4,10050
2026-01-21 16:35:16,40.25,24.54,,,3.175,0.032,-1.052,-0.172,83,4,10051
2026-01-21 16:35:19,40.24,24.54,,,3.175,0.04,-1.056,-0.172,83,4,10052
2026-01-21 16:35:21,40.27,24.56,,,3.175,0.036,-1.056,-0.164,83,4,10053
2026-01-21 16:35:24,40.27,24.52,,,3.175,0.032,-1.068,-0.172,83,4,10054
2026-01-21 16:35:27,40.28,24.52,,,3.175,0.04,-1.052,-0.176,83,4,10055
2026-01-21 16:35:30,40.29,24.53,,,3.175,0.032,-1.056,-0.168,83,4,10056
2026-01-21 16:35:32,40.31,24.51,,,3.175,0.036,-1.056,-0.172,83,4,10057
2026-01-21 16:35:35,40.3,24.51,,,3.175,0.044,-1.06,-0.176,83,4,10058
2026-01-21 16:35:37,40.32,24.52,,,3.175,0.04,-1.048,-0.18,83,4,10059
2026-01-21 16:35:40,40.32,24.52,,,3.175,0.032,-1.064,-0.164,83,4,10060
2026-01-21 16:35:42,40.33,24.5,,,3.175,0.044,-1.044,-0.176,83,4,10061
2026-01-21 16:35:45,40.35,24.49,,,3.175,0.408,0.944,0.216,84,4,10062
2026-01-21 16:35:47,40.35,24.5,,,3.175,-0.376,0.848,0.216,85,4,10063
2026-01-21 16:35:50,40.37,24.49,,,3.175,-1.224,0.116,0.064,85,4,10064
2026-01-21 16:35:53,40.39,24.51,,,3.175,-0.708,-0.76,-0.188,86,4,10065
2026-01-21 16:35:55,40.38,24.46,,,3.175,-0.128,-1.06,-0.168,86,4,10066
2026-01-21 16:35:58,40.41,24.45,,,3.175,-0.132,-1.036,-0.172,86,4,10067
2026-01-21 16:36:03,40.41,24.46,,,3.175,-0.128,-1.044,-0.18,86,4,10069
2026-01-21 16:36:05,40.41,24.44,,,3.175,-0.124,-1.04,-0.164,86,4,10070
2026-01-21 16:36:08,40.42,24.44,,,3.175,-0.124,-1.044,-0.168,86,4,10071
2026-01-21 16:36:10,40.44,24.45,,,3.175,-0.132,-1.044,-0.172,86,4,10072
2026-01-21 16:36:13,40.43,24.45,,,3.175,-0.124,-1.044,-0.172,86,4,10073
2026-01-21 16:36:16,40.44,24.43,,,3.175,-0.12,-1.048,-0.172,86,4,10074
2026-01-21 16:36:19,40.46,24.42,,,3.175,0.28,-1.048,-0.152,87,4,10075
